Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2016,11256,City of Loveland - (CO),CO,PSCO,"6,137","3,889",.,.,"10,026",0.8,0.3,.,.,1.1,"11,646","42,912",.,.,"54,558",0.8,0.3,.,.,1.1,148,937,.,.,"1,085",380,57,.,.,437,148,937,.,.,"1,085",380,57,.,.,437,1.898,11.034,.,.,
2016,11291,Lumbee River Elec Member Corp,NC,CPLE,"1,482",.,.,.,"1,482",.,.,.,.,.,"25,637",.,.,.,"25,637",.,.,.,.,.,24,.,.,.,24,0,.,.,.,0,24,.,.,.,24,0,.,.,.,0,17.300,.,.,.,
2016,11298,Lyon Rural Electric Coop,IA,SWPP,155,1,.,.,156,0.0,0.0,.,.,0.0,"3,151",8,.,.,"3,159",0.0,0.0,.,.,0.0,34,19,.,.,53,3,0,.,.,3,34,19,.,.,53,3,0,.,.,3,21.000,8.000,.,.,
2016,11332,City of Luverne - (MN),MN,SWPP,126,283,345,0,754,0.0,0.1,0.1,0.0,0.2,"1,576","3,145","3,843",0,"8,564",0.0,0.1,0.1,0.0,0.2,14,21,26,0,61,8,12,14,0,34,14,21,26,0,61,8,12,14,.,34,12.500,11.100,11.100,0.000,
2016,11475,City of Madison - (SD),SD,MISO,9,.,.,.,9,1.0,.,.,.,1.0,507,.,.,.,507,1.4,.,.,.,1.4,5,.,.,.,5,0,.,.,.,0,26,.,.,.,26,0,.,.,.,0,11.000,.,.,.,
2016,11501,Magic Valley Electric Coop Inc,TX,ERCO,65,.,.,.,65,.,.,.,.,.,195,.,.,.,195,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,10.000,.,.,.,
2016,11568,Town of Manilla - (IA),IA,MISO,1,8,.,.,9,0.0,.,.,.,0.0,7,112,.,.,119,.,.,.,.,.,1,1,.,.,2,0,1,.,.,1,1,1,.,.,2,1,1,.,.,2,12.000,15.000,.,.,
2016,11571,Manitowoc Public Utilities,WI,MISO,115,.,.,.,115,0.1,.,.,.,0.1,115,.,.,.,115,0.1,.,.,.,0.1,7,.,.,.,7,0,.,.,.,0,7,.,.,.,7,0,.,.,.,0,1.000,.,.,.,
2016,11581,City of Manning,IA,SWPP,102,0,347,.,449,0.0,.,0.1,.,0.1,"1,746",0,"6,878",.,"8,624",0.0,.,0.1,.,0.1,3,.,13,.,16,1,.,3,.,4,3,.,13,.,16,1,.,3,.,4,17.000,.,20.000,.,
2016,11646,City of Marietta - (GA),GA,SOCO,38,.,.,.,38,.,.,.,.,.,475,.,.,.,475,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,13,.,.,.,13,.,.,.,.,.,8.000,.,.,.,
2016,11701,City of Marquette - (MI),MI,MISO,"1,125","2,403",.,.,"3,528",.,.,.,.,.,"13,501","28,830",.,.,"42,331",.,.,.,.,.,82,116,.,.,198,64,175,.,.,239,82,116,.,.,198,64,175,.,.,239,12.000,12.000,.,.,
2016,11713,City of Marshall - (MI),MI,MISO,138,558,357,.,"1,053",0.1,0.1,0.1,.,0.3,"13,800","5,58,000","3,57,000",.,"9,28,800",1.0,1.0,1.0,.,3.0,15,18,12,.,45,.,.,.,.,.,15,18,12,.,45,.,.,.,.,.,10.000,10.000,10.000,.,www.cityofmarshall.com.
2016,11731,City of Marshall - (MN),MN,MISO,542,"1,658",468,0,"2,668",0.6,0.8,0.1,0.0,1.5,"4,064","30,973","5,062",0,"40,099",0.6,0.8,0.1,0.0,1.5,109,247,30,0,386,62,87,10,0,159,109,247,30,0,386,62,87,10,0,158,7.505,18.683,10.818,0.000,
2016,11804,Massachusetts Electric Co,MA,ISNE,"4,38,967","2,07,724","1,27,315",.,"7,74,006",61.2,31.9,19.6,.,112.7,"25,95,862","24,84,492","15,22,753",.,"66,03,107",61.2,31.9,19.6,.,112.7,"1,06,702","64,210","20,713",.,"1,91,625","32,639","13,792","4,449",.,"50,880","1,06,702","64,210","20,713",.,"1,91,625","32,639","13,792","4,449",.,"50,880",5.910,11.960,11.960,.,
2016,11811,Town of Massena - (NY),NY,NYIS,114,132,.,.,246,.,.,.,.,.,636,"1,880",.,.,"2,516",.,.,.,.,.,4,4,.,.,8,22,42,.,.,64,4,4,.,.,8,250,75,.,.,325,5.570,14.200,.,.,
2016,11989,McCone Electric Coop Inc,MT,WAUW,76,.,.,.,76,0.5,.,.,.,0.5,"1,134",.,.,.,"1,134",6.5,.,.,.,6.5,1,.,.,.,1,46,.,.,.,46,1,.,.,.,1,46,.,.,.,46,15.000,.,.,.,
2016,12087,McKenzie Electric Coop Inc,ND,SWPP,4,.,.,.,4,.,.,.,.,.,125,.,.,.,125,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,20.000,.,.,.,
2016,12187,City of McMinnville - (OR),OR,BPAT,893,893,37,0,"1,823",.,.,.,.,.,"20,676","11,278",447,0,"32,401",.,.,.,.,.,259,165,13,0,437,100,100,4,0,204,259,165,13,0,437,100,100,4,0,204,23.150,12.630,12.000,0.000,
2016,12199,Montana-Dakota Utilities Co,MT,SWPP,2,141,.,.,143,.,.,.,.,.,25,"1,731",.,.,"1,756",.,.,.,.,.,1,20,.,.,21,.,9,.,.,9,1,20,.,.,21,.,9,.,.,9,10.000,10.000,.,.,
2016,12286,Melrose Public Utilities,MN,MISO,124,124,195,.,443,.,.,.,.,.,"1,549","1,520","2,377",.,"5,446",.,.,.,.,.,12,5,8,.,25,7,3,5,.,15,12,5,8,.,25,7,3,5,.,15,13.000,12.000,12.000,.,
2016,12312,Merced Irrigation District,CA,CISO,7,200,830,.,"1,037",.,.,.,.,.,7,200,830,.,"1,037",.,.,.,.,.,3,17,58,.,78,.,.,.,.,.,3,17,58,.,78,.,.,.,.,.,1.000,1.000,1.000,.,
2016,12341,MidAmerican Energy Co,IA,MISO,"1,23,302","55,136","1,62,091",.,"3,40,529",37.5,13.7,31.0,.,82.2,"10,31,802","8,63,124","24,60,584",.,"43,55,510",34.3,12.9,29.0,.,76.2,"23,587","11,011","36,721",.,"71,319","7,193","2,648","5,538",.,"15,379","23,587","11,011","36,721",.,"71,319","7,193","2,648","5,538",.,"15,378",8.370,15.650,15.180,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2016,12341,MidAmerican Energy Co,IL,MISO,"14,336","6,430","7,656",.,"28,422",4.6,0.9,1.2,.,6.7,"68,535","76,471","1,06,555",.,"2,51,561",3.8,0.9,1.2,.,5.9,"2,170","1,445","2,360",.,"5,975",796,159,315,.,"1,270","2,170","1,445","2,360",.,"5,975",796,159,315,.,"1,270",4.780,11.890,13.920,.,http://www.icc.illinois.gov/docket/Documents.aspx?no=13-0423
2016,12341,MidAmerican Energy Co,SD,MISO,297,60,"1,121",.,"1,478",0.1,0.0,0.1,.,0.2,"5,023","1,168","21,882",.,"28,073",0.1,0.0,0.1,.,0.2,92,2,15,.,109,6,12,1,.,19,92,2,15,.,109,6,12,1,.,19,16.890,19.360,19.520,.,http://puc.sd.gov/Dockets/GasElectric/2015/ge15-001.aspx
2016,12377,Midwest Energy Cooperative,MI,PJM,"3,633","3,112",.,.,"6,745",0.0,0.0,.,.,0.0,"43,606","37,336",.,.,"80,942",0.0,0.0,.,.,0.0,413,119,.,.,532,609,274,.,.,883,413,119,.,.,532,609,274,.,.,883,12.000,12.000,.,.,
2016,12390,Metropolitan Edison Co,PA,PJM,"65,542","25,731","27,463",0,"1,18,736",11.9,3.7,3.7,0.0,19.3,"3,20,005","3,12,602","3,65,430",0,"9,98,037",11.9,3.7,3.7,0.0,19.3,"4,216","1,814","1,697",0,"7,727","6,339","1,400","1,263",0,"9,002","4,216","1,814","1,697",0,"7,727","6,339","1,400","1,263",0,"9,002",4.882,12.149,13.306,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2016,12395,Menard Electric Coop,IL,MISO,204,.,.,.,204,.,.,.,.,.,"3,059",.,.,.,"3,059",.,.,.,.,.,3,.,.,.,3,1,.,.,.,1,3,.,.,.,3,1,.,.,.,1,15.000,.,.,.,
2016,12539,Midwest Electric Member Corp,NE,WACM,64,114,139,0,317,0.1,0.1,0.1,0.0,0.3,960,912,"2,085",0,"3,957",0.1,0.1,0.1,0.0,0.3,27,4,22,0,53,0,0,0,0,0,27,4,22,0,53,0,0,0,0,0,15.000,8.000,15.000,.,
2016,12541,City of Milford - (IA),IA,SWPP,23,20,.,.,43,.,.,.,.,.,393,252,.,.,645,.,.,.,.,.,8,3,.,.,11,3,2,.,.,5,8,3,.,.,11,3,2,.,.,5,17.000,13.000,.,.,
2016,12615,City of Milton-Freewater- (OR),OR,BPAT,82,41,78,.,201,1.0,0.5,2.0,.,3.5,"1,804",400,544,.,"2,748",2.0,1.0,2.0,.,5.0,23,7,11,.,41,1,0,0,.,1,23,7,11,.,41,1,0,0,.,2,22.000,10.000,7.000,.,
2016,12626,City of Minden - (NE),NE,SWPP,15,49,.,.,64,0.0,0.0,.,.,0.0,327,523,.,.,850,0.0,0.0,.,.,0.0,2,4,.,.,6,1,1,.,.,2,2,4,.,.,6,1,1,.,.,2,20.930,10.610,.,.,
2016,12647,"ALLETE, Inc.",MN,MISO,"9,801","48,151",.,.,"57,952",1.7,6.9,.,.,8.6,"1,30,335","6,79,905",.,.,"8,10,240",1.2,5.7,.,.,6.9,"1,591","2,105",.,.,"3,696","1,304","2,453",.,.,"3,757","1,591","2,105",.,.,"3,696","1,304","2,453",.,.,"3,756",10.200,13.500,.,.,
2016,12660,Village of Minster - (OH),OH,PJM,56,111,"3,887",0,"4,054",0.0,0.0,0.5,.,0.5,411,"1,512","52,921",0,"54,844",0.0,0.0,0.2,.,0.2,5,10,67,0,82,27,4,407,0,438,5,10,67,0,82,27,4,407,0,438,7.000,14.000,14.000,14.000,
2016,12685,Entergy Mississippi Inc,MS,MISO,"18,278","15,762",.,.,"34,040",4.9,2.5,.,.,7.4,"1,31,865","2,21,889",.,.,"3,53,754",4.9,2.5,.,.,7.4,"2,281","1,301",.,.,"3,582","1,378",994,.,.,"2,372","2,281","1,301",.,.,"3,582","1,378",994,.,.,"2,371",8.370,14.080,.,.,http://www.psc.state.ms.us/trinityview/mspsc.html
2016,12686,Mississippi Power Co,MS,SOCO,"7,236","5,804","4,791",0,"17,831",2.2,1.3,0.6,0.0,4.1,"47,771","78,759","73,498",0,"2,00,028",2.2,1.3,0.6,0.0,4.1,878,880,327,0,"2,085",691,53,7,0,751,878,880,327,0,"2,085",691,53,7,0,751,6.600,13.570,15.340,0.000,
2016,12692,"Missoula Electric Coop, Inc",MT,BPAT,"1,450",675,20,0,"2,145",0.0,0.0,0.0,0.0,0.0,"9,440","2,303","4,526",0,"16,269",0.0,0.0,0.0,0.0,0.0,108,30,6,0,144,55,15,3,0,73,108,30,6,0,144,55,15,3,0,73,10.707,12.000,10.000,0.000,
2016,12698,KCP&L Greater Missouri Operations Co.,MO,SWPP,"23,814","54,771",.,.,"78,585",5.0,11.0,.,.,16.0,"1,97,327","7,80,568",.,.,"9,77,895",5.0,11.0,.,.,16.0,"1,408","16,368",.,.,"17,776","3,759","3,582",.,.,"7,341","1,408","16,368",.,.,"17,776","3,759","3,582",.,.,"7,341",8.000,14.000,.,.,www.kcpl.com
2016,12745,Modesto Irrigation District,CA,BANC,"1,279","6,447","3,303",0,"11,029",0.4,1.2,0.4,0.0,2.0,"9,027","76,521","45,615",0,"1,31,163",0.4,1.2,0.4,.,2.0,716,381,319,0,"1,416",565,422,410,0,"1,397",716,381,319,0,"1,416",565,422,410,0,"1,397",7.100,11.900,13.800,0.000,www.ncpa.com/policy/reports/emv/
2016,12789,City of Monmouth - (OR),OR,BPAT,270,573,.,.,843,.,.,.,.,.,"5,402","11,461",.,.,"16,863",.,.,.,.,.,35,157,.,.,192,13,13,.,.,26,35,157,.,.,192,13,13,.,.,25,20.000,20.000,.,.,www.ci.monmouth.or.us
2016,12796,Monongahela Power Co,WV,PJM,684,"11,220","1,008",.,"12,912",0.1,1.5,0.1,.,1.7,"5,031","1,68,295","15,118",.,"1,88,444",0.1,1.5,0.1,.,1.7,356,553,48,.,957,192,428,37,.,657,356,553,48,.,957,192,428,37,.,657,7.355,15.000,15.000,.,37.355
2016,12803,"Monroe County Elec Coop, Inc",IL,MISO,265,.,.,.,265,0.1,.,.,.,0.1,"3,975",.,.,.,"3,975",1.5,.,.,.,1.5,27,.,.,.,27,.,.,.,.,.,27,.,.,.,27,.,.,.,.,.,15.000,.,.,.,
2016,12825,NorthWestern Energy LLC - (MT),MT,NWMT,"18,645","24,159",.,.,"42,804",.,.,.,.,.,"2,36,085","3,78,395",.,.,"6,14,480",.,.,.,.,.,432,"2,223",.,.,"2,655","5,500","2,800",.,.,"8,300",432,"2,223",.,.,"2,655","5,500","2,800",.,.,"8,300",13.000,16.000,.,.,http://www.psc.mt.gov/electronicDocuments.asp#reports
2016,12839,City of Montezuma - (IA),IA,MISO,8,.,.,.,8,0.0,.,.,.,0.0,109,.,.,.,109,0.0,.,.,.,0.0,2,.,.,.,2,3,.,.,.,3,2,.,.,.,2,3,.,.,.,3,13.000,.,.,.,There were no commercial rebates applied for this year.
2016,12894,City of Moorhead - (MN),MN,SWPP,252,614,"3,225",.,"4,091",0.1,0.1,0.5,.,0.7,"3,898","4,997","26,234",.,"35,129",0.1,0.1,0.5,.,0.7,55,28,146,.,229,31,16,82,.,129,55,28,146,.,229,31,16,82,.,129,15.500,8.100,8.100,.,
2016,12900,City of Mora - (MN),MN,MISO,185,172,172,0,529,0.0,0.0,0.0,0.0,0.0,"1,665","2,121","2,120",0,"5,906",0.0,0.0,0.0,0.0,0.0,30,8,9,0,47,33,20,19,0,72,30,8,9,0,47,33,20,19,0,72,9.000,12.300,12.300,0.000,www.MNCIPdata.com
2016,13038,City of Mt Pleasant - (IA),IA,MISO,15,514,.,.,529,0.0,0.1,.,.,0.1,262,"7,442",.,.,"7,704",0.0,0.1,.,.,0.1,4,14,.,.,18,5,100,.,.,105,4,14,.,.,18,5,100,.,.,105,17.000,14.000,.,.,
2016,13058,"Mountain View Elec Assn, Inc",CO,WACM,610,620,.,.,"1,230",1.0,0.0,.,.,1.0,"8,960","9,250",.,.,"18,210",1.0,0.0,.,.,1.0,105,50,.,.,155,17,18,.,.,35,105,50,.,.,155,17,18,.,.,35,15.000,15.000,15.000,.,
2016,13143,Board of Water Electric & Communications,IA,MISO,487,497,"1,060",.,"2,044",.,.,.,.,.,"6,300","5,810","10,571",.,"22,681",.,.,.,.,.,51,22,38,.,111,53,18,15,.,86,51,22,38,.,111,53,18,15,.,85,11.987,10.990,18.502,.,
2016,13214,The Narragansett Electric Co,RI,ISNE,"1,32,325","62,926","38,568",.,"2,33,819",16.3,10.5,6.4,.,33.2,"10,04,048","7,56,721","4,63,797",.,"22,24,566",16.3,10.5,6.4,.,33.2,"29,249","15,345","3,389",.,"47,983","6,809","4,633","1,023",.,"12,465","29,249","15,345","3,389",.,"47,983","6,809","4,633","1,023",.,"12,465",7.588,12.026,12.025,.,
2016,13337,Nebraska Public Power District,NE,SWPP,829,"3,728","1,833",.,"6,390",0.3,0.6,0.2,.,1.1,"15,250","37,412","25,837",.,"78,499",0.3,0.6,0.2,.,1.1,103,239,128,.,470,67,67,47,.,181,103,239,128,.,470,67,67,47,.,181,18.390,10.040,14.100,.,
2016,13407,Nevada Power Co,NV,NEVP,"21,423","1,16,416",.,.,"1,37,839",6.8,16.1,.,.,22.9,"2,07,088","12,76,468",.,.,"14,83,556",6.8,16.1,.,.,22.9,"5,368","6,166",.,.,"11,534","5,986","6,765",.,.,"12,751","5,368","6,166",.,.,"11,534","5,986","6,765",.,.,"12,751",9.700,11.000,.,.,http:\\puc.nv.gov/utilities/electric
2016,13441,New Hampshire Elec Coop Inc,NH,ISNE,"1,067","1,634",0,0,"2,701",0.0,0.0,0.0,0.0,0.0,"15,883","35,234",0,0,"51,117",0.0,0.0,0.0,0.0,0.0,583,373,0,0,956,356,228,0,0,584,583,373,0,0,956,356,228,0,0,584,17.160,13.240,0.000,0.000,www.puc.nh.gov/electric/coreenergyefficiencyprograms.htm
2016,13478,Entergy New Orleans Inc,LA,MISO,"9,807","11,686",.,.,"21,493",2.0,2.0,.,.,4.0,"1,55,687","1,19,826",.,.,"2,75,513",2.0,2.0,.,.,4.0,"1,702","1,038",.,.,"2,740","1,146",961,.,.,"2,107","1,702","1,038",.,.,"2,740","1,146",961,.,.,"2,107",15.990,10.250,.,.,http://www.entergy-neworleans.com/energyefficiency/Energy Smart filings.aspx
2016,13480,New Prague Utilities Comm,MN,MISO,281,206,206,0,693,0.0,0.0,0.0,0.0,0.0,"2,419","3,517","3,517",0,"9,453",0.0,0.0,0.0,0.0,0.0,27,30,30,0,87,36,9,9,0,54,27,30,30,0,87,36,9,9,0,54,9.000,17.000,17.000,0.000,
2016,13488,New Ulm Public Utilities Comm,MN,MISO,266,"1,135","1,268",0,"2,669",0.2,0.2,0.0,0.0,0.4,"3,170","22,705","25,369",0,"51,244",0.2,0.2,0.0,0.0,0.4,64,66,45,0,175,13,11,8,0,32,64,66,45,0,175,13,11,8,0,33,10.021,20.000,20.000,0.000,http://www.energyplatforms.com/esp.aspx
2016,13511,New York State Elec & Gas Corp,NY,NYIS,"1,713","35,576",.,.,"37,289",0.2,7.4,.,.,7.6,"15,458","3,33,235",.,.,"3,48,693",0.3,8.2,.,.,8.5,313,"7,214",.,.,"7,527",203,770,.,.,973,313,"7,214",.,.,"7,527",203,770,.,.,973,15.000,15.000,.,.,http://www.nyseg.com/Energyefficiencyprograms/scorecardandevaluation.html 
2016,13573,Niagara Mohawk Power Corp.,NY,NYIS,"1,06,134","1,01,737","62,355",.,"2,70,226",1.1,17.6,10.8,.,29.5,"1,42,496","10,13,202","6,20,995",.,"17,76,693",1.1,17.6,10.8,.,29.5,"8,681","16,163","9,906",.,"34,750","1,119","2,996","1,836",.,"5,951","8,681","16,163","9,906",.,"34,750","1,119","2,996","1,836",.,"5,951",1.300,10.000,10.000,.,
2016,13604,City of Niles - (MI),MI,PJM,668,718,.,.,"1,386",.,.,.,.,.,"6,699","11,579",.,.,"18,278",.,.,.,.,.,50,35,.,.,85,44,49,.,.,93,50,35,.,.,85,44,49,.,.,93,10.030,16.130,.,.,
2016,13630,North Carolina Mun Power Agny #1,NC,DUK,654,"1,541","1,086",.,"3,281",0.3,1.0,0.7,.,2.0,"5,821","14,758","15,808",.,"36,387",0.3,0.9,0.6,.,1.8,175,253,183,.,611,140,87,29,.,256,175,253,183,.,611,140,87,29,.,256,8.900,9.580,14.560,.,
2016,13664,Norris Public Power District,NE,SWPP,779,930,"1,502",.,"3,211",0.2,0.1,0.3,.,0.6,"14,970","9,964","22,526",.,"47,460",0.2,0.1,0.3,.,0.6,106,48,100,.,254,23,23,17,.,63,106,48,100,.,254,23,23,17,.,63,19.200,10.720,14.990,.,
2016,13676,"North Arkansas Elec Coop, Inc",AR,MISO,331,.,.,.,331,0.3,.,.,.,0.3,"1,386",.,.,.,"1,386",2.7,.,.,.,2.7,.,.,.,.,.,13,.,.,.,13,.,.,.,.,.,51,.,.,.,51,10.000,.,.,.,
2016,13687,North Carolina Eastern M P A,NC,CPLE,447,186,60,.,693,0.4,0.6,0.3,.,1.3,"2,895",558,180,.,"3,633",0.4,0.4,0.2,.,1.0,40,0,0,.,40,144,124,6,.,274,40,0,0,.,40,144,124,6,.,274,6.470,3.000,3.000,.,
2016,13698,North Central Public Pwr Dist,NE,SWPP,75,15,60,.,150,0.0,0.0,0.0,.,0.0,"1,683",170,665,.,"2,518",0.0,0.0,0.0,.,0.0,5,1,3,.,9,6,6,4,.,16,6,1,4,.,11,6,6,4,.,16,22.000,11.000,11.000,.,www.ncppd.net
2016,13725,City of North Platte,NE,SWPP,29,"1,774",88,.,"1,891",0.0,0.3,0.0,.,0.3,544,"19,387",878,.,"20,809",0.0,0.3,0.0,.,0.3,4,92,7,.,103,8,8,5,.,21,4,92,7,.,103,8,8,5,.,20,18.800,10.900,10.000,.,
2016,13731,"North Star Electric Coop, Inc",MN,MISO,507,168,.,.,675,.,.,.,.,.,"6,735","2,064",.,.,"8,799",.,.,.,.,.,57,4,.,.,61,.,.,.,.,.,57,4,.,.,61,.,.,.,.,.,13.470,12.580,.,.,
2016,13739,Northeast Power,NE,SWPP,44,694,.,.,738,.,.,.,.,.,861,"3,298",.,.,"4,159",.,.,.,.,.,5,47,.,.,52,7,12,.,.,19,5,47,.,.,52,7,12,.,.,19,20.000,9.000,.,.,
2016,13756,Northern Indiana Pub Serv Co,IN,MISO,"28,526","1,03,856",.,.,"1,32,382",5.0,20.0,.,.,25.0,"2,01,173","14,29,201",.,.,"16,30,374",1.0,14.0,.,.,15.0,"1,165","9,714",.,.,"10,879","3,436","2,888",.,.,"6,324","1,165","9,714",.,.,"10,879","3,436","2,888",.,.,"6,324",7.050,13.760,.,.,
2016,13780,Northern States Power Co,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,628,664,.,.,"1,292",881,367,.,.,"1,248",628,664,.,.,"1,292",881,367,.,.,"1,248",.,.,.,.,
2016,13781,Northern States Power Co - Minnesota,MN,MISO,"1,75,634","2,18,788","39,046",.,"4,33,468",165.8,69.1,6.6,.,241.5,"19,21,769","48,53,764","6,21,161",.,"73,96,694",165.8,69.1,6.6,.,241.5,"13,360","34,114","3,102",.,"50,576","49,446","1,15,936","23,755",.,"1,89,137","13,360","34,114","3,102",.,"50,576","49,446","1,15,936","23,755",.,"1,89,137",10.942,22.185,15.909,.,
2016,13781,Northern States Power Co - Minnesota,SD,MISO,"1,149","3,314",.,.,"4,463",2.9,2.1,.,.,5.0,"15,227","57,382",.,.,"72,609",2.9,2.1,.,.,5.0,72,465,.,.,537,374,"1,953",.,.,"2,327",72,465,.,.,537,374,"1,953",.,.,"2,327",13.247,17.316,.,.,
2016,13788,Northern Wasco County PUD,OR,BPAT,"1,464",509,"1,471",.,"3,444",0.2,0.1,0.3,.,0.6,"29,280","10,180","29,420",.,"68,880",5.9,2.1,6.0,.,14.0,"1,096",86,146,.,"1,328",154,10,17,.,181,"1,096",86,146,.,"1,328",154,10,17,.,181,20.000,20.000,20.000,0.000,
2016,13798,Northwest Iowa Power Coop,IA,SWPP,"5,749",426,.,.,"6,175",2.4,.,.,.,2.4,"79,475","7,379",.,.,"86,854",35.2,0.4,.,.,35.6,810,281,.,.,"1,091",312,122,.,.,434,810,281,.,.,"1,091",312,122,.,.,434,15.000,15.000,.,.,
2016,13809,NorthWestern Energy - (SD),SD,SWPP,239,"9,084",.,.,"9,323",0.0,1.0,.,.,1.0,"6,014","2,38,126",.,.,"2,44,140",0.1,0.4,.,.,0.5,1,576,.,.,577,247,183,.,.,430,13,"11,468",.,.,"11,481","2,752","3,642",.,.,"6,395",11.143,19.906,.,.,
2016,13838,"Northfork Electric Coop, Inc",OK,SWPP,13,.,.,.,13,0.6,.,.,.,0.6,148,.,.,.,148,0.5,.,.,.,0.5,29,.,.,.,29,0,.,.,.,0,29,.,.,.,29,0,.,.,.,0,20.000,.,.,.,
2016,13839,City of Norwood - (MA),MA,ISNE,0,187,122,.,309,.,0.1,0.1,.,0.2,0,"3,767","8,334",.,"12,101",0.0,1.1,1.9,.,3.0,0,80,45,.,125,19,4,3,.,26,0,0,0,0,0,0,0,0,0,0,10.000,10.000,10.000,10.000,
2016,13936,Oakdale Electric Coop,WI,MISO,337,133,.,.,470,0.1,.,.,.,0.1,"4,806","1,960",.,.,"6,766",1.4,.,.,.,1.4,44,7,.,.,51,41,.,4,.,45,44,7,.,.,51,41,.,4,.,45,14.260,14.738,.,.,
2016,13949,City of Oberlin - (OH),OH,PJM,54,752,.,.,806,5.2,150.7,.,.,155.9,411,"10,451",.,.,"10,862",5.2,150.7,.,.,155.9,5,26,.,.,31,26,27,.,.,53,5,26,.,.,31,26,27,.,.,53,8.000,14.000,.,.,www.efficiencysmart.org 
2016,13998,Ohio Edison Co,OH,PJM,"55,642","25,739","5,215",0,"86,596",13.9,2.1,0.6,0.0,16.6,"5,87,523","3,17,614","57,487",0,"9,62,624",13.9,2.1,0.6,0.0,16.6,"1,918",26,0,0,"1,944",118,0,0,0,118,"1,918",26,0,0,"1,944",118,0,0,0,118,10.559,12.340,11.023,0.000,http://dis.puc.state.oh.us/CaseRecord.aspx?CaseNo=17-1227&x=0&y=0
2016,14006,Ohio Power Co,OH,PJM,"2,18,902","3,12,735","17,195",.,"5,48,832",29.2,38.4,2.1,.,69.7,"26,26,828","40,65,561","2,23,535",.,"69,15,924",29.2,38.4,2.1,.,69.7,"17,616","23,539","1,291",.,"42,446","12,692","14,496",795,.,"27,983","17,616","23,539","1,291",.,"42,446","12,692","14,496",795,.,"27,983",12.000,13.000,13.000,.,
2016,14012,"Ohop Mutual Light Company, Inc",WA,BPAT,177,403,.,.,580,.,.,.,.,.,"2,072","4,835",.,.,"6,907",.,.,.,.,.,13,38,.,.,51,.,.,.,.,.,13,38,.,.,51,.,.,.,.,.,8.580,12.000,.,.,
2016,14063,Oklahoma Gas & Electric Co,AR,SWPP,"8,535","14,722",.,.,"23,257",2.0,2.0,.,.,4.0,"1,27,427","2,10,641",.,.,"3,38,068",1.0,2.0,.,.,3.0,"2,426","1,726",.,.,"4,152",760,"1,422",.,.,"2,182","2,426","1,726",.,.,"4,152",760,"1,422",.,.,"2,182",10.770,11.455,.,.,
2016,14063,Oklahoma Gas & Electric Co,OK,SWPP,"58,925","37,043","37,043",.,"1,33,011",19.0,9.0,9.0,.,37.0,"6,70,034","4,66,606","4,66,606",.,"16,03,246",17.0,8.0,8.0,.,33.0,"20,875","4,292","4,292",.,"29,459","10,741","3,111","3,111",.,"16,963","20,875","4,292","4,292",.,"29,459","10,741","3,111","3,111",.,"16,963",13.791,21.063,21.063,.,http://www.apscservices.info/eeAnnualReports.aspx   
2016,14109,"Oregon Trail El Cons Coop, Inc",OR,BPAT,218,"2,605",676,.,"3,499",0.2,1.8,0.1,.,2.1,"6,889","27,356","12,529",.,"46,774",0.2,1.8,0.1,.,2.1,66,512,157,.,735,.,.,.,.,0,66,512,157,.,735,.,.,.,.,0,24.320,10.960,18.530,.,
2016,14127,Omaha Public Power District,NE,SWPP,"2,770","13,067",.,.,"15,837",4.4,3.3,.,.,7.7,"31,164","1,66,705",.,.,"1,97,869",4.4,3.3,.,.,7.7,"2,073","1,234",.,.,"3,307",218,486,.,.,704,"2,073","1,234",.,.,"3,307",218,486,.,.,704,11.250,12.760,.,.,Not available on web
2016,14132,City of Onawa - (IA),IA,MISO,61,51,0,0,112,0.0,0.0,0.0,0.0,0.0,517,"1,026",0,0,"1,543",0.0,0.0,0.0,0.0,0.0,14,1,0,0,15,0,3,0,0,3,14,1,0,0,15,0,3,0,0,3,9.000,20.000,0.000,0.000,
2016,14154,Orange & Rockland Utils Inc,NY,NYIS,"1,738","23,104","3,904",0,"28,746",0.3,4.3,0.3,0.0,4.9,"17,383","3,46,559","58,561",0,"4,22,503",3.0,46.0,4.9,0.0,53.9,198,"3,817",450,0,"4,465",358,967,101,0,"1,426",198,"3,817",450,0,"4,465",358,967,101,0,"1,426",10.000,15.000,15.000,.,
