Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2015,11568,Town of Manilla - (IA),IA,MISO,47,1,.,.,48,.,.,.,.,.,504,20,.,.,524,.,.,.,.,.,3,0,.,.,3,2,0,.,.,2,3,1,.,.,4,2,1,.,.,3,10.000,16.000,16.000,.,mres.com
2015,11571,Manitowoc Public Utilities,WI,MISO,9,0,0,0,9,0.1,0.0,0.0,0.0,0.1,9,0,0,0,9,0.1,0.0,0.0,0.0,0.1,10,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,1.000,.,.,.,
2015,11581,City of Manning,IA,SWPP,271,.,347,.,618,0.0,.,0.1,.,0.1,"1,893",.,"6,878",.,"8,771",0.0,.,0.1,.,0.1,6,.,23,.,29,2,.,1,.,3,6,.,23,.,29,2,.,2,.,3,7.000,.,20.000,.,
2015,11646,City of Marietta - (GA),GA,SOCO,40,.,.,.,40,.,.,.,.,.,475,.,.,.,475,.,.,.,.,.,5,.,.,.,5,.,.,.,.,.,13,.,.,.,13,.,.,.,.,.,7.600,.,.,.,
2015,11701,City of Marquette - (MI),MI,MISO,591,"2,136",.,.,"2,727",.,.,.,.,.,"7,087","25,630",.,.,"32,717",.,.,.,.,.,44,111,.,.,155,73,134,.,.,207,44,111,.,.,155,73,134,.,.,207,12.000,12.000,.,.,
2015,11713,City of Marshall - (MI),MI,MISO,187,567,.,.,754,0.3,0.7,.,.,1.0,"1,870","5,670",.,.,"7,540",0.3,0.7,.,.,1.0,25,33,.,.,58,3,3,.,.,6,25,33,.,.,58,3,3,.,.,6,10.000,10.000,.,.,www.cityofmarshall.com
2015,11731,City of Marshall - (MN),MN,MISO,408,"1,061",238,0,"1,707",0.3,0.3,0.1,0.0,0.7,"3,725","20,991","3,372",0,"28,088",0.3,0.3,0.1,0.0,0.7,100,95,20,0,215,46,35,7,0,88,100,95,20,0,215,46,35,7,0,88,9.120,19.790,14.150,0.000,
2015,11804,Massachusetts Electric Co,MA,ISNE,"3,55,045","2,45,273","1,50,328",.,"7,50,646",47.0,38.0,23.0,.,108.0,"29,34,357","32,66,387","20,01,979",.,"82,02,723",47.0,38.0,23.0,.,108.0,"93,746","75,193","46,086",.,"2,15,025","28,566","13,845","8,486",.,"50,897","93,746","75,193","46,086",.,"2,15,025","28,566","13,845","8,486",.,"50,897",8.265,13.317,13.317,.,
2015,11811,Town of Massena - (NY),NY,NYIS,151,120,.,.,271,0.1,0.2,.,.,0.3,"1,307","1,759",.,.,"3,066",0.1,0.2,.,.,0.3,13,5,.,.,18,23,35,.,.,58,15,25,.,.,40,100,75,.,.,175,8.660,14.660,.,., 
2015,11989,McCone Electric Coop Inc,MT,WAUW,87,.,.,.,87,0.3,.,.,.,0.3,"1,598",.,.,.,"1,598",6.1,.,.,.,6.1,9,.,.,.,9,50,.,.,.,50,9,.,.,.,9,50,.,.,.,50,18.370,.,.,.,
2015,12087,McKenzie Electric Coop Inc,ND,SWPP,4,.,.,.,4,.,.,.,.,.,125,.,.,.,125,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,20.000,.,.,.,
2015,12187,City of McMinnville - (OR),OR,BPAT,744,"1,253",14,0,"2,011",.,.,.,.,.,"21,124","8,949",172,0,"30,245",.,.,.,.,.,236,176,4,0,416,68,114,1,0,183,236,176,4,0,416,68,114,1,0,183,28.380,7.140,12.000,0.000,
2015,12199,Montana-Dakota Utilities Co,MT,SWPP,1,15,.,.,16,.,.,.,.,.,7,188,.,.,195,.,.,.,.,.,1,1,.,.,2,.,8,.,.,8,1,1,.,.,2,.,8,.,.,8,10.000,10.000,.,.,
2015,12286,Melrose Public Utilities,MN,MISO,87,194,303,.,584,.,.,.,.,.,951,"2,305","3,605",.,"6,861",.,.,.,.,.,8,8,12,.,28,7,7,11,.,25,8,8,12,.,28,7,7,11,.,25,10.900,11.900,11.900,.,
2015,12312,Merced Irrigation District,CA,CISO,6,95,92,.,193,.,.,.,.,.,6,95,92,.,193,.,.,.,.,.,7,7,6,.,20,.,.,.,.,.,7,7,6,.,20,.,.,.,.,.,10.000,10.000,1.000,.,
2015,12341,MidAmerican Energy Co,IA,MISO,"1,11,890","65,712","1,32,942",.,"3,10,544",28.2,10.1,18.6,.,56.9,"8,80,912","11,30,277","20,76,312",.,"40,87,501",22.2,8.7,14.5,.,45.5,"20,686","5,370","23,452",.,"49,508","6,315","2,326","4,676",.,"13,317","20,686","5,370","23,452",.,"49,508","6,315","2,326","4,676",.,"13,317",7.870,17.200,15.620,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2015,12341,MidAmerican Energy Co,IL,MISO,"15,035","4,422","7,571",.,"27,028",4.5,0.8,1.1,.,6.4,"67,878","58,085","1,17,603",.,"2,43,566",3.4,0.7,0.9,.,5.0,"2,151",900,"1,699",.,"4,750",849,154,285,.,"1,288","2,151",900,"1,699",.,"4,750",849,154,285,.,"1,288",4.510,13.140,15.530,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2015,12341,MidAmerican Energy Co,SD,MISO,183,32,384,.,599,.,.,0.1,.,0.1,"3,053",524,"5,748",.,"9,325",0.0,0.0,0.0,.,0.1,61,3,11,.,75,3,8,17,.,28,61,3,11,.,75,3,8,17,.,28,16.700,16.550,14.980,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2015,12377,Midwest Energy Cooperative,MI,PJM,"2,161","3,907",.,.,"6,068",0.0,0.0,.,.,0.0,"10,805","19,535",.,.,"30,340",0.0,0.0,.,.,0.0,8,20,.,.,28,199,204,.,.,403,40,100,.,.,140,999,"1,019",.,.,"2,018",5.000,5.000,.,.,www.teammidwest.com Energy Optimization
2015,12390,Metropolitan Edison Co,PA,PJM,"62,380","20,754","28,190",0,"1,11,324",8.5,2.9,3.8,0.0,15.2,"2,40,486","2,54,894","3,47,065",0,"8,42,445",8.5,2.9,3.8,0.0,15.2,"5,437","1,344","1,855",0,"8,636","6,870","1,680","1,262",0,"9,812","5,437","1,344","1,855",0,"8,636","6,870","1,680","1,262",0,"9,812",3.855,12.282,12.312,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2015,12395,Menard Electric Coop,IL,MISO,537,.,.,.,537,.,.,.,.,.,"8,055",.,.,.,"8,055",.,.,.,.,.,7,.,.,.,7,3,.,.,.,3,7,.,.,.,7,3,.,.,.,3,15.000,.,.,.,
2015,12539,Midwest Electric Member Corp,NE,WACM,45,14,29,.,88,0.0,0.0,0.0,.,0.0,675,112,180,.,967,0.0,0.0,0.0,.,0.0,25,1,15,.,41,0,0,0,.,0,25,1,15,.,41,.,.,.,.,.,15.000,8.000,15.000,.,
2015,12541,City of Milford - (IA),IA,SWPP,38,60,.,.,98,0.0,0.0,.,.,0.0,517,793,.,.,"1,310",0.0,0.0,.,.,0.0,6,69,.,.,75,.,.,.,.,.,6,69,.,.,75,.,.,.,.,.,13.000,13.000,.,.,
2015,12615,City of Milton-Freewater- (OR),OR,BPAT,114,4,412,.,530,1.0,0.0,1.0,.,2.0,"2,631",38,961,.,"3,630",1.0,0.0,1.0,.,2.0,81,1,13,.,95,9,1,3,.,13,81,1,13,.,95,9,1,3,.,13,23.000,10.000,7.000,.,
2015,12626,City of Minden - (NE),NE,SWPP,24,2,.,.,26,.,.,.,.,.,418,22,.,.,440,.,.,.,.,.,3,.,.,.,3,1,1,.,.,2,3,.,.,.,3,1,1,.,.,2,17.620,11.000,.,.,
2015,12647,"ALLETE, Inc.",MN,MISO,"9,005","68,475",.,.,"77,480",1.7,4.9,.,.,6.6,"1,08,464","9,56,693",.,.,"10,65,157",1.1,4.1,.,.,5.2,"1,193","2,014",.,.,"3,207","1,364","1,984",.,.,"3,348","1,193","2,014",.,.,"3,207","1,364","1,984",.,.,"3,347",12.000,14.000,.,.,
2015,12685,Entergy Mississippi Inc,MS,MISO,"16,327","14,295",.,.,"30,622",3.4,2.5,.,.,5.9,"1,44,528","1,90,134",.,.,"3,34,662",3.4,2.5,.,.,5.9,"1,309","1,131",.,.,"2,440","1,229",973,.,.,"2,202","1,309","1,131",.,.,"2,440","1,229",973,.,.,"2,202",8.883,13.700,.,.,
2015,12686,Mississippi Power Co,MS,SOCO,"7,041","8,028","3,582",0,"18,651",2.7,1.5,0.4,0.0,4.6,"49,870","77,626","36,422",0,"1,63,918",2.7,1.5,0.4,0.0,4.6,"1,653","1,217",384,0,"3,254",682,166,39,0,887,"1,653","1,217",384,0,"3,254",682,166,39,0,887,6.960,9.670,10.170,0.000,
2015,12692,"Missoula Electric Coop, Inc",MT,BPAT,589,287,0,0,876,.,.,.,.,.,"7,990","1,628","4,529",0,"14,147",.,.,.,.,.,97,63,0,0,160,73,47,0,0,120,97,63,0,0,160,78,47,0,0,125,11.960,12.000,0.000,0.000,
2015,12698,KCP&L Greater Missouri Operations Co.,MO,SWPP,"36,782","31,990",0,0,"68,772",7.7,8.0,0.0,0.0,15.7,"2,82,691","4,80,356",0,0,"7,63,047",7.7,8.0,0.0,0.0,15.7,"4,081","10,369",0,0,"14,450","4,063","2,527",0,0,"6,590","4,081","10,369",0,0,"14,450","4,063","2,527",0,0,"6,590",7.700,15.000,.,.,www.kcpl.com
2015,12745,Modesto Irrigation District,CA,BANC,578,"3,955","9,869",0,"14,402",0.3,0.6,1.1,0.0,2.0,"6,797","54,517","1,46,648",0,"2,07,962",0.3,0.6,1.1,0.0,2.0,499,478,909,0,"1,886",667,576,541,0,"1,784",499,478,909,0,"1,886",667,576,641,0,"1,884",11.800,13.800,14.900,.,www.ncpa.com/policy/reports/emv
2015,12789,City of Monmouth - (OR),OR,BPAT,322,20,.,.,342,1.0,0.1,.,.,1.1,"3,220",200,.,.,"3,420",1.0,0.1,.,.,1.1,138,4,.,.,142,40,1,.,.,41,138,4,.,.,142,40,1,.,.,41,10.000,10.000,.,.,
2015,12796,Monongahela Power Co,WV,PJM,841,"7,754","3,896",.,"12,491",0.1,1.3,0.5,.,1.9,"6,122","1,16,307","58,436",.,"1,80,865",0.1,1.3,0.5,.,1.9,450,461,115,.,"1,026",155,429,107,.,691,450,461,115,.,"1,026",155,429,107,.,691,7.280,15.000,15.000,.,http://www.psc.state.wv.us/scripts/WebDocket/ViewText.cfm?CaseActivityID=445562&NotType=%27WebDocket%27   
2015,12803,"Monroe County Elec Coop, Inc",IL,MISO,420,.,.,.,420,0.2,.,.,.,0.2,"6,300",.,.,.,"6,300",2.4,.,.,.,2.4,42,.,.,.,42,.,.,.,.,.,42,.,.,.,42,.,.,.,.,.,15.000,.,.,.,
2015,12825,NorthWestern Energy LLC - (MT),MT,NWMT,"26,121","22,195",.,.,"48,316",22.0,2.0,.,.,24.0,"8,89,265","7,17,978",.,.,"16,07,243",473.6,128.6,.,.,602.2,736,"2,162",.,.,"2,898","4,057","2,219",.,.,"6,276","19,622","47,690",.,.,"67,312","90,522","71,450",.,.,"1,61,972",9.588,15.431,.,.,
2015,12839,City of Montezuma - (IA),IA,MISO,9,85,.,.,94,0.0,0.0,.,.,0.0,117,850,.,.,967,0.0,0.0,.,.,0.0,2,5,.,.,7,0,3,.,.,3,2,5,.,.,7,0,3,.,.,3,13.000,10.000,.,.,
2015,12894,City of Moorhead - (MN),MN,SWPP,284,460,"2,413",.,"3,157",0.1,0.1,0.3,.,0.5,"3,528","5,424","28,475",.,"37,427",0.1,0.1,0.3,.,0.5,50,22,116,.,188,44,20,103,.,167,50,22,116,.,188,44,20,103,.,167,12.400,11.800,11.800,.,
2015,12900,City of Mora - (MN),MN,MISO,175,314,314,0,803,0.0,0.1,0.1,0.0,0.2,"1,506","5,373","5,373",0,"12,252",0.0,0.1,0.1,0.0,0.2,19,9,9,0,37,28,8,8,0,44,19,9,9,0,37,28,8,8,0,44,8.600,17.100,17.100,.,www.MNCIPdata.com
2015,13038,City of Mt Pleasant - (IA),IA,MISO,14,188,.,.,202,0.0,0.0,.,.,0.0,258,"2,143",.,.,"2,401",0.0,0.0,.,.,0.0,9,167,.,.,176,3,17,.,.,20,9,167,.,.,176,3,17,.,.,20,19.000,11.000,.,.,
2015,13058,"Mountain View Elec Assn, Inc",CO,WACM,611,630,.,.,"1,241",0.9,0.3,.,.,1.2,"9,167","9,455",.,.,"18,622",0.9,0.3,.,.,1.2,110,56,.,.,166,17,18,.,.,35,110,56,.,.,166,17,18,.,.,35,15.000,15.000,15.000,.,
2015,13143,Board of Water Electric & Communications,IA,MISO,518,185,"9,521",.,"10,224",.,.,.,.,.,"6,570","2,622","2,37,429",.,"2,46,621",.,.,.,.,.,48,21,94,.,163,55,17,15,.,87,48,21,94,.,163,55,17,15,.,86,12.598,11.439,19.924,.,
2015,13214,The Narragansett Electric Co,RI,ISNE,"1,23,714","78,417","48,062",.,"2,50,193",16.5,17.1,10.5,.,44.1,"10,12,780","9,68,807","5,93,785",.,"25,75,372",16.5,17.1,10.5,.,44.1,"30,491","23,423","14,356",.,"68,270","7,953","4,109","2,519",.,"14,581","30,491","23,423","14,356",.,"68,270","7,953","4,109","2,519",.,"14,581",8.186,12.084,12.084,.,
2015,13332,"Navarro County Elec Coop, Inc",TX,ERCO,52,0,0,0,52,0.0,0.0,0.0,0.0,0.0,"9,697",0,0,0,"9,697",0.0,0.0,0.0,0.0,0.0,5,0,0,0,5,0,0,0,0,0,71,0,0,0,71,0,0,0,0,0,5.000,0.000,0.000,0.000,
2015,13337,Nebraska Public Power District,NE,SWPP,"1,007","2,767","4,909",.,"8,683",0.4,0.5,0.2,.,1.1,"18,602","27,884","71,931",.,"1,18,417",0.4,0.5,0.2,.,1.1,141,212,207,.,560,88,54,49,.,191,141,212,207,.,560,88,54,49,.,191,18.470,10.080,14.650,.,www.nppd.com/save-energy/
2015,13407,Nevada Power Co,NV,NEVP,"53,073","1,14,893","4,788",.,"1,72,754",14.4,13.4,0.6,.,28.4,"6,22,438","11,94,152","49,761",.,"18,66,351",14.4,13.4,0.6,.,28.4,"2,764",660,27,.,"3,451","7,758","10,126",422,.,"18,306","2,764",660,27,.,"3,451","7,758","10,126",422,.,"18,306",16.569,10.442,10.442,.,http:\\puc.nv.gov/utilities/electric
2015,13441,New Hampshire Elec Coop Inc,NH,ISNE,"1,355","2,538",0,0,"3,893",0.0,0.0,0.0,0.0,0.0,"16,463","37,333",0,0,"53,796",0.0,0.0,0.0,0.0,0.0,635,371,0,0,"1,006",377,225,0,0,602,635,371,0,0,"1,006",377,225,0,0,602,14.240,0.000,0.000,0.000,
2015,13478,Entergy New Orleans Inc,LA,MISO,"7,304","6,845",0,0,"14,149",1.8,1.1,.,.,2.9,"1,03,264","78,697",0,0,"1,81,961",1.8,1.1,.,.,2.9,984,701,0,0,"1,685","1,508","1,752",.,.,"3,260",984,701,0,0,"1,685","1,508","1,752",.,.,"3,260",14.130,11.500,.,.,www.energysmartnola.info
2015,13480,New Prague Utilities Comm,MN,MISO,281,206,206,.,693,0.0,0.0,0.0,.,0.0,"2,419","3,517","3,517",.,"9,453",0.0,0.0,0.0,.,0.0,27,30,30,.,87,36,9,9,.,54,27,30,30,.,87,36,9,9,.,54,8.600,17.100,17.100,.,www.MNCIPdata.com 
2015,13488,New Ulm Public Utilities Comm,MN,MISO,260,809,127,0,"1,196",0.2,0.1,0.1,0.0,0.4,"2,440","16,182","2,541",0,"21,163",0.2,0.1,0.1,0.0,0.4,105,54,15,0,174,21,11,3,0,35,105,54,15,0,174,21,11,3,0,35,9.370,20.000,20.000,0.000,http://www.energyplatforms.com/ESP.aspx Some calculations are completed internally using an Excel spreadsheet.
2015,13511,New York State Elec & Gas Corp,NY,NYIS,"19,379","54,746",.,.,"74,125",2.0,10.5,.,.,12.5,"19,379","54,746",.,.,"74,125",2.0,10.5,.,.,12.5,"1,889","15,433",.,.,"17,322",685,"2,315",.,.,"3,000","1,889","15,433",.,.,"17,322",685,"2,315",.,.,"3,000",1.000,1.000,.,.,http://www.nyseg.com/Energyefficiencyprograms/scorecardandevaluation.html 
2015,13573,Niagara Mohawk Power Corp.,NY,NYIS,"1,28,977","1,37,230","84,109",.,"3,50,316",1.4,32.2,19.7,.,53.3,"2,24,636","13,66,342","8,37,435",.,"24,28,413",1.4,32.2,19.7,.,53.3,"2,666","15,811","9,691",.,"28,168","1,838","3,262","1,999",.,"7,099","2,666","15,811","15,108",.,"33,585","1,838","3,262","1,999",.,"7,099",3.400,11.200,11.200,.,
2015,13604,City of Niles - (MI),MI,PJM,174,"1,032",0,0,"1,206",.,.,.,.,.,"1,913","16,627",0,0,"18,540",.,.,.,.,.,26,61,.,.,87,28,48,.,.,76,26,61,.,.,87,28,48,.,.,76,10.990,16.110,.,.,
2015,13610,Niobrara Valley El Member Corp,NE,SWPP,53,0,0,0,53,0.1,0.0,0.0,0.0,0.1,"1,008",0,0,0,"1,008",0.1,0.0,0.0,0.0,0.1,9,0,0,0,9,4,3,0,0,7,9,0,0,0,9,4,3,0,0,7,18.840,0.000,5.000,0.000,
2015,13630,North Carolina Mun Power Agny #1,NC,DUK,"1,211","2,133",651,.,"3,995",0.2,1.3,0.5,.,2.0,"11,371","20,822","9,283",.,"41,476",0.2,1.3,0.5,.,2.0,214,361,107,.,682,143,73,29,.,245,214,361,107,.,682,143,73,29,.,245,9.390,9.762,14.260,.,
2015,13651,Nolin Rural Electric Coop Corp,KY,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0.000,0.000,0.000,0.000,
2015,13664,Norris Public Power District,NE,SWPP,962,345,37,.,"1,344",0.3,0.0,0.0,.,0.3,"18,362","3,606",197,.,"22,165",0.3,0.0,0.0,.,0.3,143,28,1,.,172,28,17,16,.,61,143,28,1,.,172,28,17,16,.,60,19.080,10.470,5.330,.,
2015,13676,"North Arkansas Elec Coop, Inc",AR,MISO,300,.,.,.,300,0.3,.,.,.,0.3,"1,055",.,.,.,"1,055",2.6,.,.,.,2.6,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,38,.,.,.,38,10.000,.,.,.,
2015,13687,North Carolina Eastern M P A,NC,CPLE,721,171,100,.,992,.,.,.,.,.,"5,649",513,300,.,"6,462",.,.,.,.,.,49,0,0,.,49,143,114,10,.,267,49,0,0,.,49,143,114,10,.,267,7.830,3.000,3.000,.,
2015,13698,North Central Public Pwr Dist,NE,SWPP,125,19,47,.,191,0.0,0.0,0.0,.,0.0,"2,398",209,688,.,"3,295",0.0,0.0,0.0,.,0.0,14,1,2,.,17,6,4,4,.,14,14,1,2,.,17,6,4,4,.,14,19.240,11.000,14.530,.,www.ncppd.net
2015,13725,City of North Platte,NE,SWPP,55,123,114,.,292,0.0,0.0,0.0,.,0.0,955,"1,340","1,716",.,"4,011",0.0,0.0,0.0,.,0.0,7,9,3,.,19,8,5,4,.,17,7,9,3,.,19,8,5,4,.,17,17.340,10.910,15.000,.,
2015,13731,"North Star Electric Coop, Inc",MN,MISO,372,675,.,.,"1,047",.,.,.,.,.,"5,262","7,033",.,.,"12,295",.,.,.,.,.,47,66,.,.,113,.,.,.,.,.,47,66,.,.,113,.,.,.,.,.,14.320,10.420,.,.,
2015,13739,Northeast Nebraska P P D,NE,SWPP,58,365,.,.,423,.,.,.,.,.,"1,066","3,971",.,.,"5,037",.,.,.,.,.,9,24,.,.,33,8,10,.,.,18,9,24,.,.,33,8,10,.,.,18,18.000,22.000,.,.,
2015,13756,Northern Indiana Pub Serv Co,IN,MISO,"55,287","69,639",.,.,"1,24,926",44.0,11.0,.,.,55.0,"2,35,842","10,06,189",.,.,"12,42,031",4.0,8.0,.,.,12.0,"2,991","5,931",.,.,"8,922","3,511","2,623",.,.,"6,134","2,991","5,931",.,.,"8,922","3,511","2,623",.,.,"6,134",4.270,14.450,.,.,
2015,13780,Northern States Power Co,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,959,842,.,.,"1,801",947,386,.,.,"1,333",959,842,.,.,"1,801",947,386,.,.,"1,333",.,.,.,.,
2015,13781,Northern States Power Co - Minnesota,MN,MISO,"1,59,717","2,57,459","47,236",.,"4,64,412",146.6,55.7,7.9,.,210.2,"17,08,221","44,10,336","7,74,632",.,"68,93,189",146.6,55.7,7.9,.,210.2,"13,409","27,928","4,336",.,"45,673","25,804","87,636","18,224",.,"1,31,664","13,409","27,928","4,336",.,"45,673","25,804","87,636","18,224",.,"1,31,664",10.695,17.130,16.399,.,https://www.xcelenergy.com/About_US/Rates_&_Regulations/Regulatory_Filings/MN_DSM
2015,13781,Northern States Power Co - Minnesota,SD,MISO,"2,778","1,640",.,.,"4,418",5.5,2.4,.,.,7.9,"34,357","24,043",.,.,"58,400",68.0,33.6,.,.,101.6,147,199,.,.,346,406,73,.,.,479,147,199,.,.,346,406,73,.,.,479,12.367,14.663,.,.,https://www.xcelenergy.com/About_US/Rates_&_Regulations/Regulatory_Filings/MN_DSM
2015,13788,Northern Wasco County PUD,OR,BPAT,"1,963",696,0,0,"2,659",0.4,0.1,0.0,0.0,0.5,"39,268","13,920",0,0,"53,188",0.6,0.2,0.0,0.0,0.8,931,97,0,0,"1,028",154,17,0,0,171,931,97,0,0,"1,028",154,17,0,0,171,20.000,20.000,0.000,0.000,
2015,13798,Northwest Iowa Power Coop,IA,SWPP,"5,519",380,.,.,"5,899",2.4,0.0,.,.,2.4,"71,464","6,902",.,.,"78,366",1.7,0.2,.,.,1.9,645,191,.,.,836,292,91,.,.,383,645,191,.,.,836,292,91,.,.,383,15.000,15.000,0.000,0.000,
2015,13809,NorthWestern Energy - (SD),SD,SWPP,308,"2,932",.,.,"3,240",0.1,0.4,.,.,0.5,"4,618","33,627",.,.,"38,245",3.5,4.2,.,.,7.7,9,235,.,.,244,417,153,.,.,570,93,"2,346",.,.,"2,439","10,472","6,195",.,.,"16,667",20.000,20.000,.,.,
2015,13838,"Northfork Electric Coop, Inc",OK,SWPP,9,.,.,.,9,9.0,.,.,.,9.0,135,.,.,.,135,8.4,.,.,.,8.4,4,.,.,.,4,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,15.000,.,.,.,
2015,13839,City of Norwood - (MA),MA,ISNE,.,207,206,.,413,.,0.1,0.0,.,0.1,.,"3,580","8,211",.,"11,791",.,1.1,1.8,.,2.9,0,89,10,.,99,16,20,3,.,39,0,89,10,0,99,0,20,3,0,23,10.000,10.000,10.000,0.000,Not Applicable 
2015,13936,Oakdale Electric Coop,WI,MISO,313,236,.,.,549,0.1,.,.,.,0.1,"5,017","3,369",.,.,"8,386",1.6,.,.,.,1.6,43,7,.,.,50,39,4,.,.,43,43,7,.,.,50,39,4,.,.,43,16.028,14.277,.,.,
2015,13949,City of Oberlin - (OH),OH,PJM,77,997,.,.,"1,074",0.0,0.1,.,.,0.1,503,"13,155",.,.,"13,658",0.1,1.4,.,.,1.5,8,43,.,.,51,60,74,.,.,134,8,43,.,.,51,60,74,.,.,134,6.510,13.200,.,.,www.efficiencysmart.org
2015,13998,Ohio Edison Co,OH,PJM,"99,765","64,368","78,204",0,"2,42,337",21.2,11.3,10.6,0.0,43.1,"10,76,466","13,56,880","10,94,073",0,"35,27,419",21.2,11.3,10.6,0.0,43.1,"2,353","1,889","3,544",0,"7,786",942,459,"1,373",0,"2,774","2,353","1,889","3,544",0,"7,786",942,459,"1,373",0,"2,774",10.790,21.080,13.990,0.000,"The website is not available until May, 2016."
2015,14006,Ohio Power Co,OH,PJM,"2,24,007","1,57,047","1,60,106",0,"5,41,160",29.7,22.3,16.1,0.0,68.1,"23,10,873","16,72,378","25,05,668",0,"64,88,919",29.7,22.3,16.1,0.0,68.1,"17,221","15,888","7,111",0,"40,220","10,024","7,922","3,546",0,"21,492","17,221","15,888","7,111",0,"40,220","10,024","7,922","3,546",0,"21,492",10.300,10.600,15.700,0.000,
2015,14012,"Ohop Mutual Light Company, Inc",WA,BPAT,445,.,.,.,445,0.1,.,.,.,0.1,"2,811",.,.,.,"2,811",0.3,.,.,.,0.3,23,.,.,.,23,.,.,.,.,.,23,.,.,.,23,.,.,.,.,.,6.310,0.000,0.000,0.000,
2015,14063,Oklahoma Gas & Electric Co,AR,SWPP,"7,296","13,247",0,0,"20,543",1.4,1.7,0.0,0.0,3.1,"1,19,853","2,33,466",0,0,"3,53,319",1.2,1.9,0.0,0.0,3.1,"2,362","1,766",0,0,"4,128",589,"1,315",0,0,"1,904","2,362","1,766",0,0,"4,128",589,"1,315",0,0,"1,904",12.104,10.991,.,.,
2015,14063,Oklahoma Gas & Electric Co,OK,SWPP,"40,071","43,741",735,0,"84,547",16.0,9.0,0.0,0.0,25.0,"6,06,431","5,13,134","10,844",0,"11,30,409",19.2,8.1,0.1,0.0,27.4,"10,634","6,509",195,0,"17,338","1,461",718,104,0,"2,283","10,634","6,509",195,0,"17,338","1,461",718,104,0,"2,283",12.445,14.016,17.000,.,
2015,14109,"Oregon Trail El Cons Coop, Inc",OR,BPAT,256,"2,328",183,.,"2,767",0.3,1.6,0.2,.,2.1,"8,833","26,422","2,042",.,"37,297",0.3,1.6,0.2,.,2.1,56,441,42,.,539,.,.,.,.,0,56,441,42,.,539,.,.,.,.,0,25.740,11.350,11.140,.,
2015,14127,Omaha Public Power District,NE,SWPP,"1,066","29,093",0,0,"30,159",1.4,5.4,0.0,0.0,6.8,"13,746","3,60,391",0,0,"3,74,137",1.4,5.4,0.0,0.0,6.8,829,"1,942",0,0,"2,771",224,496,0,0,720,829,"1,942",0,0,"2,771",224,496,0,0,720,13.700,12.410,0.000,0.000,
2015,14154,Orange & Rockland Utils Inc,NY,NYIS,"2,913","15,503","1,840",.,"20,256",0.2,6.0,0.2,.,6.4,"29,130","2,32,540","27,595",.,"2,89,265",1.9,89.4,3.6,.,94.9,148,"2,960",267,.,"3,375",617,"1,392",112,.,"2,121",148,"2,960",267,.,"3,375",617,"1,392",112,.,"2,121",10.000,15.000,15.000,.,
2015,14159,City of Orange City - (IA),IA,MISO,109,142,647,.,898,.,.,0.1,.,0.1,"1,541","1,698","7,737",.,"10,976",.,.,0.1,.,0.1,12,7,33,.,52,11,7,30,.,48,12,7,33,.,52,11,7,30,.,47,14.200,12.000,12.000,.,
2015,14178,"P K M Electric Coop, Inc",MN,MISO,490,611,.,.,"1,101",0.0,0.0,.,.,0.0,490,611,.,.,"1,101",0.0,0.0,.,.,0.0,37,44,.,.,81,10,5,.,.,15,37,44,.,.,81,10,5,.,.,15,1.000,1.000,.,.,
2015,14201,City of Osage - (IA),IA,MISO,35,95,2,0,132,0.1,0.0,0.0,0.0,0.1,411,"1,789",27,0,"2,227",0.1,0.0,0.0,0.0,0.1,11,47,1,0,59,3,4,0,0,7,11,47,1,0,59,3,4,0,0,7,12.000,19.000,15.000,0.000,
2015,14202,"Osceola Electric Coop, Inc",IA,SWPP,183,39,0,0,222,0.0,0.0,0.0,0.0,0.0,"4,708",310,0,0,"5,018",0.0,0.0,0.0,0.0,0.0,17,3,0,0,20,12,15,0,0,27,17,3,0,0,20,12,15,0,0,27,12.270,20.000,0.000,0.000,
