Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2014,10000,Kansas City Power & Light Co,MO,SWPP,"27,215","28,873",0,0,"56,088",3.4,3.9,0.0,0.0,7.3,"1,66,637","4,26,143",0,0,"5,92,780",3.4,3.9,0.0,0.0,7.3,"1,103","2,306",0,0,"3,409","1,236",888,0,0,"2,124","1,103","2,306",0,0,"3,409","1,236",888,0,0,"2,124",6.123,14.759,.,.,www.kcpl.com
2014,10005,Kansas Gas & Electric Co,KS,SWPP,82,16,.,.,98,.,.,.,.,.,"8,721",327,.,.,"9,048",.,.,.,.,.,10,10,.,.,20,.,.,.,.,.,10,10,.,.,20,.,.,.,.,.,10.000,10.000,.,.,
2014,10056,City of Kaukauna,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,10065,KBR Rural Public Power District,NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,10066,K C Electric Association,CO,WACM,7,0,6,0,13,.,.,.,0.0,0.0,126,0,127,0,253,.,.,.,0.0,0.0,5,0,2,0,7,0,0,0,0,0,5,0,2,0,7,0,0,0,0,0,17.940,0.000,21.100,0.000,
2014,10071,Kauai Island Utility Cooperative,HI,NA,"2,702",498,663,.,"3,863",1.4,0.1,0.1,.,1.6,"37,984","7,084","7,532",.,"52,600",1.7,0.1,0.1,.,1.9,312,58,77,.,447,130,24,32,.,186,312,58,77,.,447,130,24,32,.,186,5.639,8.137,8.652,.,www.kiuc.coop
2014,10153,KEM Electric Coop Inc,ND,WAUE,0,0,0,0,0,1.3,0.0,2.5,0.0,3.8,0,0,0,0,0,6.5,0.0,12.5,0.0,19.0,1,0,3,0,4,14,0,33,0,47,5,0,15,0,20,70,0,165,0,235,5.000,0.000,5.000,.,
2014,10171,Kentucky Utilities Co,KY,LGEE,"72,938","22,142",0,0,"95,080",13.4,7.6,0.0,0.0,21.0,"4,37,626","1,32,854",0,0,"5,70,480",13.4,7.6,0.0,0.0,21.0,"2,230",609,0,0,"2,839","8,102","1,609",0,0,"9,711","2,230",609,0,0,"2,839","8,102","1,609",0,0,"9,712",6.000,6.000,0.000,0.000,
2014,10324,City of Kings Mountain - (NC),NC,DUK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,10331,Kingsport Power Co,TN,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,10376,Kissimmee Utility Authority,FL,FMPP,433,"1,949",297,.,"2,679",0.1,3.1,0.5,.,3.7,"5,663","19,628","2,969",.,"28,260",0.1,3.1,0.5,.,3.7,78,48,14,.,140,.,.,.,.,.,78,48,14,.,140,368,37,2,.,407,10.640,10.060,10.000,.,
2014,10393,PUD No 1 of Klickitat County,WA,BPAT,452,"4,543",.,.,"4,995",.,.,.,.,.,"81,527","31,802",.,.,"1,13,329",.,.,.,.,.,77,83,.,.,160,.,.,.,.,.,"1,386",581,.,.,"1,967",.,.,.,.,.,18.000,7.000,.,.,
2014,10454,Kootenai Electric Cooperative,ID,AVA,"1,020",695,0,0,"1,715",0.0,0.0,0.0,0.0,0.0,"19,749","7,692",0,0,"27,441",0.0,0.0,0.0,0.0,0.0,325,115,0,0,440,157,55,0,0,212,325,115,0,0,440,157,55,0,0,212,19.350,11.070,0.000,0.000,"N/A, We do not report any energy savings numbers on our website, only our rebates and program offerings."
2014,10508,Village of L'Anse - (MI),MI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,10558,"LaCreek Electric Assn, Inc",SD,WAUE,0,.,.,.,0,2.1,.,.,.,2.1,0,.,.,.,0,1.6,.,.,.,1.6,25,.,.,.,25,22,.,.,.,22,25,.,.,.,25,22,.,.,.,22,10.000,.,.,.,
2014,10595,City of Lake City - (MN),MN,MISO,256,270,270,0,796,0.1,0.1,0.1,0.0,0.3,"2,029","3,687","3,687",0,"9,403",0.1,0.1,0.1,0.0,0.3,33,35,35,0,103,39,30,30,0,99,33,35,35,0,103,39,30,30,0,100,7.900,13.700,13.700,0.000,www.MNCIPdata.com
2014,10605,Lake Mills Light & Water,WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,10623,City of Lakeland - (FL),FL,FMPP,"1,684",.,.,.,"1,684",0.6,.,.,.,0.6,"16,198",.,.,.,"16,198",0.5,.,.,.,0.5,128,.,.,.,128,0,.,.,.,0,128,.,.,.,128,.,.,.,.,.,12.800,.,.,.,www.LakelandElectric.com
2014,10627,Lakeview Light & Power,WA,BPAT,137,123,0,.,260,0.0,0.0,0.0,.,0.0,"1,938","1,480",0,.,"3,418",0.2,0.1,0.0,.,0.3,31,24,0,.,55,0,0,0,.,0,31,24,0,.,55,0,0,0,.,0,14.140,12.000,0.000,.,Line 2: Peak demand is to low to enter. .03
2014,10632,"Lake Region Electric Assn, Inc - (SD)",SD,WAUE,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,10650,City of Lamoni - (IA),IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,10704,City of Lansing - (MI),MI,MISO,"7,858","11,427","3,809",0,"23,094",.,.,.,.,.,"73,865","1,05,471","35,157",0,"2,14,493",.,.,.,.,.,510,857,286,0,"1,653",809,807,269,0,"1,885",493,843,281,0,"1,617",774,916,305,0,"1,995",9.400,9.230,9.230,0.000,www.lbwl.com/energysavers.aspx
2014,10724,Lassen Municipal Utility District,CA,CISO,57,70,.,.,127,0.0,0.0,.,.,0.0,594,827,.,.,"1,421",0.2,0.1,.,.,0.3,108,59,.,.,167,40,22,.,.,62,108,59,.,.,167,40,22,.,.,62,11.000,12.000,.,.,
2014,10769,City of Laurens - (IA),IA,WAUE,4,20,0,0,24,0.0,0.0,0.0,0.0,0.0,95,197,0,0,292,0.0,0.0,0.0,0.0,0.0,2,2,0,0,4,0,2,0,0,2,2,2,0,0,4,0,2,0,0,2,24.000,10.000,.,.,
2014,10857,"Lee County Electric Coop, Inc",FL,FPL,"1,754",130,.,.,"1,884",0.3,0.1,.,.,0.4,"14,032",910,.,.,"14,942",0.3,0.1,.,.,0.4,0,0,.,.,0,224,255,.,.,479,0,0,.,.,0,224,255,.,.,479,8.000,7.000,.,.,
2014,10908,City of Lenox - (IA),IA,MISO,14,13,.,.,27,0.0,0.0,.,.,0.0,256,233,.,.,489,0.0,0.0,.,.,0.0,3,0,.,.,3,3,7,.,.,10,3,0,.,.,3,3,7,.,.,10,18.000,18.000,.,.,
2014,10944,PUD No 1 of Lewis County,WA,BPAT,627,585,460,.,"1,672",21.9,62.7,114.9,.,199.5,"17,478","5,750","1,174",.,"24,402",0.6,0.4,0.1,.,1.0,173,106,62,.,341,220,110,22,.,352,433,635,"1,061",.,"2,129",672,560,112,.,"1,343",26.930,10.000,8.220,.,
2014,11018,Lincoln Electric System,NE,SWPP,"1,924","11,356","9,552",0,"22,832",0.8,3.6,1.7,0.0,6.1,"19,240","1,13,560","95,520",0,"2,28,320",0.8,3.6,1.7,0.0,6.1,873,"2,046",905,0,"3,824",.,.,.,.,.,873,"2,046",905,0,"3,824",.,.,.,.,.,10.000,10.000,10.000,0.000,  
2014,11022,"Lincoln Electric Coop, Inc",MT,BPAT,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,11064,Litchfield Public Utilities,MN,MISO,279,"2,734","2,734",.,"5,747",0.1,0.2,0.2,.,0.5,"2,412","48,486","48,486",.,"99,384",0.1,0.2,0.2,.,0.5,19,115,115,.,249,42,19,19,.,80,19,115,115,.,249,42,19,19,.,80,8.600,17.700,17.700,.,
2014,11124,City of Lodi - (CA),CA,CISO,101,574,"1,057",.,"1,732",0.2,0.1,0.0,.,0.3,"1,372","7,140","11,508",.,"20,020",0.2,0.1,0.0,.,0.3,36,82,70,.,188,4,29,39,.,72,36,82,70,.,188,4,29,39,.,72,14.140,14.000,11.200,.,
2014,11125,City of Lodi - (WV),WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,11135,City of Logan - (UT),UT,PACE,5,"3,146",.,.,"3,151",.,0.5,.,.,0.5,55,"31,459",.,.,"31,514",.,0.1,.,.,0.1,1,91,.,.,92,1,7,.,.,8,1,107,.,.,108,1,7,.,.,8,12.000,10.000,.,.,http://www.loganutah.org/LP/Conservation/
2014,11171,Long Island Power Authority,NY,NYIS,"1,39,063","1,13,733",0,0,"2,52,796",24.0,25.5,0.0,0.0,49.5,"10,78,511","18,07,782",0,0,"28,86,293",22.7,25.5,0.0,0.0,48.2,"29,835","34,618",0,0,"64,453","10,367","7,170",0,0,"17,537","29,835","34,618",0,0,"64,453","10,367","7,170",0,0,"17,537",7.760,15.890,0.000,0.000,http://www.lipower.org/papers/reports.html
2014,11187,City of Longmont,CO,PSCO,560,"3,013",.,.,"3,573",0.0,0.6,.,.,0.6,"4,477","32,660",.,.,"37,137",0.0,0.6,.,.,0.6,88,729,.,.,817,94,81,.,.,175,88,729,.,.,817,94,81,.,.,175,5.300,10.800,.,.,http://www.longmontcolorado.gov/departments/departments-e-m/longmont-power-communications
2014,11208,Los Angeles Department of Water & Power,CA,LDWP,"16,965","2,34,591",0,0,"2,51,556",3.8,31.5,0.0,0.0,35.3,"2,23,001","33,14,884",0,0,"35,37,885",3.8,31.5,0.0,0.0,35.3,"9,085","23,261",0,0,"32,346","10,339","35,315",0,0,"45,654","9,085","23,261",0,0,"32,346","10,339","35,315",0,0,"45,654",15.880,15.000,.,.,
2014,11241,Entergy Louisiana LLC,LA,MISO,"2,083",185,.,.,"2,268",0.3,0.0,.,.,0.3,"23,975","2,547",.,.,"26,522",0.3,0.0,.,.,0.3,138,21,.,.,159,117,71,.,.,188,138,21,.,.,159,117,71,.,.,188,11.510,13.790,.,.,www.energysmartnola.info
2014,11249,Louisville Gas & Electric Co,KY,LGEE,"52,139","24,678",0,0,"76,817",10.1,9.4,0.0,0.0,19.5,"3,12,832","1,48,069",0,0,"4,60,901",10.1,9.4,0.0,0.0,19.5,"2,546",911,0,0,"3,457","6,036",864,0,0,"6,900","2,546",911,0,0,"3,457","6,036",864,0,0,"6,900",6.000,6.000,0.000,0.000,
2014,11251,Loup River Public Power Dist,NE,SWPP,636,603,734,.,"1,973",0.2,0.1,0.1,.,0.4,"10,042","4,305","5,206",.,"19,553",0.2,0.1,0.1,.,0.4,104,41,50,.,195,38,25,37,.,100,104,41,50,.,195,38,25,37,.,100,15.800,7.140,7.100,.,
2014,11256,City of Loveland - (CO),CO,PSCO,"3,334","3,164",0,.,"6,498",0.3,0.3,.,.,0.6,"10,435","29,671",.,.,"40,106",0.3,0.3,.,.,0.6,106,649,.,.,755,410,18,.,.,428,106,649,.,.,755,410,18,.,.,428,3.100,9.400,.,.,
2014,11269,Lower Colorado River Authority,TX,ERCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,11291,Lumbee River Elec Member Corp,NC,CPLE,"2,742",0,.,.,"2,742",.,0.0,.,.,0.0,"30,347",0,.,.,"30,347",.,0.0,.,.,0.0,22,0,.,.,22,5,0,.,.,5,22,0,.,.,22,5,0,.,.,5,11.070,0.000,.,.,    
2014,11298,Lyon Rural Electric Coop,IA,WAUE,239,1,.,.,240,0.0,0.0,.,.,0.0,"4,723",2,.,.,"4,725",1.0,0.0,.,.,1.0,50,2,.,.,52,4,0,.,.,4,50,2,.,.,52,4,0,.,.,4,19.500,11.000,.,.,
2014,11332,City of Luverne - (MN),MN,WAUE,42,12,36,.,90,0.0,0.0,0.0,.,0.0,515,143,428,.,"1,086",0.0,0.0,0.0,.,0.0,5,1,3,.,9,4,1,3,.,8,5,1,3,.,9,4,1,3,.,8,12.200,11.800,11.800,.,
2014,11501,Magic Valley Electric Coop Inc,TX,ERCO,30,.,.,.,30,.,.,.,.,.,790,.,.,.,790,.,.,.,.,.,29,.,.,.,29,0,.,.,.,0,29,.,.,.,29,0,.,.,.,0,10.000,.,.,.,
2014,11568,Town of Manilla - (IA),IA,MISO,47,5,0,.,52,.,.,.,.,.,504,80,0,.,584,.,.,.,.,.,3,1,0,.,4,2,0,0,.,2,3,1,0,.,4,2,0,0,.,2,10.000,16.000,0.000,.,
2014,11571,Manitowoc Public Utilities,WI,MISO,38,0,0,0,38,0.1,0.0,0.0,0.0,0.1,399,0,0,0,399,1.1,0.0,0.0,0.0,1.1,17,0,0,0,17,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,10.500,0.000,0.000,0.000,http://www.mpu.org/image/filecollections/Report%20for%20MPU%20website%2012-31-2014.pdf
2014,11581,City of Manning,IA,MISO,19,201,.,.,220,0.1,0.1,.,.,0.2,289,"4,023",.,.,"4,312",0.1,0.1,.,.,0.2,6,7,.,.,13,0,3,.,.,3,6,7,.,.,13,0,3,.,.,3,15.000,20.000,.,.,
2014,11611,City of Maquoketa - (IA),IA,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,11646,City of Marietta - (GA),GA,SOCO,12,.,.,.,12,.,.,.,.,.,435,.,.,.,435,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,8,.,.,.,8,.,.,.,.,.,14.920,.,.,.,
2014,11701,City of Marquette - (MI),MI,MISO,875,"1,986",.,.,"2,861",.,.,.,.,.,"10,500","23,838",.,.,"34,338",.,.,.,.,.,54,98,.,.,152,83,169,.,.,252,648,"1,175",.,.,"1,823",997,"2,023",.,.,"3,020",12.000,12.000,.,.,MECA - Information for Form EIA-861
2014,11713,City of Marshall - (MI),MI,MISO,176,581,0,.,757,.,.,.,.,.,"3,520","11,620",.,.,"15,140",.,.,.,.,.,23,50,.,.,73,.,.,.,.,.,24,51,.,.,75,.,.,.,.,.,10.000,.,.,.,
2014,11731,City of Marshall - (MN),MN,MISO,297,"1,063","4,682",0,"6,042",0.2,0.4,0.4,0.0,1.0,"2,984","20,817","71,444",0,"95,245",0.2,0.4,0.4,0.0,1.0,79,125,160,0,364,37,44,48,0,129,79,125,160,0,364,37,44,48,0,130,10.060,19.580,15.260,0.000,
2014,11788,Consumers Energy,IA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,11804,Massachusetts Electric Co,MA,ISNE,"3,13,117","1,84,728","1,13,220",.,"6,11,065",42.0,28.0,17.0,.,87.0,"22,24,651","22,24,313","13,63,289",.,"58,12,253",42.0,28.0,17.0,.,87.0,"1,03,030","48,794","29,906",.,"1,81,730","30,184","11,031","6,761",.,"47,976","1,03,030","48,794","29,906",.,"1,81,730","30,184","11,031","6,761",.,"47,976",7.100,12.500,12.500,.,
2014,11811,Town of Massena - (NY),NY,NYIS,22,101,.,.,123,0.0,0.0,.,.,0.0,430,"1,044",.,.,"1,474",.,.,.,.,.,5,17,.,.,22,20,15,.,.,35,15,37,.,.,52,49,45,.,.,94,19.545,10.337,.,.,
2014,11989,McCone Electric Coop Inc,MT,WAUW,31,.,.,.,31,0.4,.,.,.,0.4,467,.,.,.,467,5.3,.,.,.,5.3,1,.,.,.,1,12,.,.,.,12,1,.,.,.,1,12,.,.,.,12,15.000,.,.,.,
2014,12087,McKenzie Electric Coop Inc,ND,WAUE,4,.,.,.,4,.,.,.,.,.,125,.,.,.,125,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,20.000,20.000,20.000,.,
2014,12090,"McLean Electric Coop, Inc",ND,MISO,86,0,0,0,86,.,.,.,.,.,245,.,.,.,245,.,.,.,.,.,20,.,.,.,20,.,.,.,.,.,20,0,0,0,20,.,.,.,.,.,10.000,0.000,0.000,0.000,
2014,12187,City of McMinnville - (OR),OR,BPAT,792,153,0,0,945,0.0,0.0,0.0,0.0,0.0,"19,753","1,606",0,0,"21,359",0.0,0.0,0.0,0.0,0.0,213,25,0,0,238,182,35,0,0,217,213,25,0,0,238,182,35,0,0,217,24.950,10.490,0.000,0.000,
2014,12199,Montana-Dakota Utilities Co,MT,WAUE,2,147,.,.,149,0.0,0.0,.,.,0.0,22,"1,804",.,.,"1,826",0.0,0.0,.,.,0.0,1,15,.,.,16,0,7,.,.,7,1,15,.,.,16,0,7,.,.,7,10.210,12.280,.,.,
2014,12260,Mecklenburg Electric Cooperative,VA,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,12286,Melrose Public Utilities,MN,MISO,149,62,187,.,398,0.0,0.0,0.0,.,0.0,"1,444",740,"2,222",.,"4,406",0.0,0.0,0.0,.,0.0,6,4,11,.,21,6,3,10,.,19,6,4,11,.,21,6,3,10,.,19,9.700,11.900,11.900,.,
2014,12298,City of Menasha - (WI),WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
2014,12312,Merced Irrigation District,CA,CISO,9,465,252,.,726,.,.,.,.,.,115,465,252,.,832,.,.,.,.,.,10,97,81,.,188,.,.,.,.,.,10,97,81,.,188,.,.,.,.,.,15.000,10.000,10.000,.,www.mercedid.com/index.cfm/power/rebates
2014,12341,MidAmerican Energy Co,IA,MISO,"1,13,256","69,435","1,03,758",.,"2,86,449",54.7,15.7,17.4,.,87.8,"8,74,588","11,92,558","16,74,939",.,"37,42,085",24.5,13.5,14.1,.,52.0,"16,434","8,652","15,730",.,"40,816","5,377","2,472","4,177",.,"12,026","16,434","8,652","15,730",.,"40,816","5,377","2,472","4,177",.,"12,026",7.720,17.180,16.140,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2014,12341,MidAmerican Energy Co,IL,MISO,"7,363","3,566","3,265",.,"14,194",8.3,0.6,0.4,.,9.3,"39,585","41,132","46,481",.,"1,27,198",5.6,0.5,0.4,.,6.5,"1,502",529,932,.,"2,963",685,147,237,.,"1,069","1,502",529,932,.,"2,963",685,147,237,.,"1,069",5.380,11.540,14.240,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2014,12341,MidAmerican Energy Co,SD,MISO,142,4,69,.,215,.,.,.,.,0.0,"2,329",54,"1,018",.,"3,401",0.0,0.0,0.0,.,0.0,54,1,11,.,66,5,3,7,.,15,54,1,11,.,66,5,3,7,.,15,16.370,14.680,14.680,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2014,12377,Midwest Energy Cooperative,MI,PJM,"8,815","10,548",.,.,"19,363",.,.,.,.,.,"8,815","10,548",.,.,"19,363",.,.,.,.,.,181,144,.,.,325,483,241,.,.,724,181,144,.,.,325,483,241,.,.,724,7.000,7.000,.,.,www.michigan-energy.org
2014,12390,Metropolitan Edison Co,PA,PJM,"90,541","15,699","23,995",0,"1,30,235",7.8,2.0,3.1,0.0,12.9,"5,18,114","2,17,817","3,53,747",0,"10,89,678",7.8,2.0,3.1,0.0,12.9,"7,909","1,707",983,0,"10,599","4,666","1,297","1,752",0,"7,715","7,909","1,707",983,0,"10,599","4,666","1,297","1,752",0,"7,715",5.722,13.875,14.743,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2014,12395,Menard Electric Coop,IL,MISO,699,.,.,.,699,.,.,.,.,.,"10,485",.,.,.,"10,485",.,.,.,.,.,8,.,.,.,8,3,.,.,.,3,8,.,.,.,8,3,.,.,.,3,15.000,.,.,.,
2014,12541,City of Milford - (IA),IA,WAUE,37,26,.,.,63,.,.,.,.,.,545,442,.,.,987,.,.,.,.,.,13,3,.,.,16,3,61,.,.,64,13,3,.,.,16,3,61,.,.,64,15.000,17.000,.,.,
2014,12546,Mille Lacs Energy Cooperative,MN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2014,12615,City of Milton-Freewater- (OR),OR,BPAT,288,173,20,0,481,0.3,0.1,0.0,0.0,0.4,"5,817","2,580",304,0,"8,701",0.3,0.1,0.0,0.0,0.4,92,41,2,0,135,26,15,1,0,42,"1,867",612,37,0,"2,516",52,1,1,0,54,20.000,15.000,15.000,0.000,www.bpa.gov/energy/n
2014,12626,City of Minden - (NE),NE,SWPP,12,67,.,.,79,0.0,0.0,.,.,0.0,214,"1,005",.,.,"1,219",0.0,0.0,.,.,0.0,2,6,.,.,8,0,0,.,.,0,2,6,.,.,8,.,.,.,.,.,18.000,15.000,15.000,.,
2014,12647,"ALLETE, Inc.",MN,MISO,"10,322","58,766",.,.,"69,088",1.8,6.6,.,.,8.4,"1,16,324","7,23,384",.,.,"8,39,708",1.1,5.2,.,.,6.3,"1,600","2,164",.,.,"3,764","1,557","1,880",.,.,"3,437","1,600","2,164",.,.,"3,764","1,557","1,880",.,.,"3,437",11.300,12.300,.,.,
2014,12660,Village of Minster - (OH),OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,www.efficencysmart.org
2014,12685,Entergy Mississippi Inc,MS,MISO,"2,588",.,.,.,"2,588",0.4,.,.,.,0.4,"22,449",.,.,.,"22,449",0.4,.,.,.,0.4,132,.,.,.,132,"1,069",.,.,.,"1,069",132,.,.,.,132,"1,069",.,.,.,"1,069",8.670,.,.,.,
2014,12686,Mississippi Power Co,MS,SOCO,"6,189",0,0,0,"6,189",1.4,0.0,0.0,0.0,1.4,"20,944",0,0,0,"20,944",1.4,0.0,0.0,0.0,1.4,238,0,0,0,238,704,0,0,0,704,238,0,0,0,238,704,0,0,0,704,1.930,0.000,0.000,0.000,
2014,12692,"Missoula Electric Coop, Inc",MT,BPAT,334,200,44,0,578,0.0,0.0,0.0,0.0,0.0,"7,401","1,341","4,529",0,"13,271",0.0,0.0,0.0,0.0,0.0,55,39,9,0,103,19,14,3,0,36,55,39,9,0,103,19,14,3,0,36,18.640,12.000,8.220,0.000,
2014,12698,KCP&L Greater Missouri Operations Co.,MO,SWPP,"39,462","18,178",0,0,"57,640",5.2,3.2,0.0,0.0,8.4,"5,91,930","2,72,670",0,0,"8,64,600",5.2,3.2,0.0,0.0,8.4,"2,612","4,239",0,0,"6,851","3,193","1,921",0,0,"5,114","2,612","4,239",0,0,"6,851","3,193","1,921",0,0,"5,114",15.000,15.000,0.000,0.000,www.kcpl.com
2014,12745,Modesto Irrigation District,CA,CISO,613,"3,939","2,780",0,"7,332",0.3,0.7,0.3,0.0,1.3,"7,326","49,991","41,697",0,"99,014",0.3,0.7,0.3,0.0,1.3,519,232,380,0,"1,131",512,451,385,0,"1,348",519,232,380,0,"1,131",512,451,385,0,"1,348",11.900,12.700,15.000,.,http://www.ncpa.com/current-issues/energy-efficiency-reports.html
2014,12789,City of Monmouth - (OR),OR,BPAT,156,30,.,.,186,.,.,.,.,.,"4,524",850,.,.,"5,374",.,.,.,.,.,44,5,.,.,49,12,1,.,.,13,44,5,.,.,49,12,1,.,.,13,29.000,17.000,.,.,
2014,12796,Monongahela Power Co,WV,PJM,759,"8,071","3,311",.,"12,141",0.1,1.5,0.5,.,2.1,"5,999","1,21,070","49,672",.,"1,76,741",0.1,1.5,0.5,.,2.1,328,473,118,.,919,141,563,141,.,845,328,473,118,.,919,141,563,141,.,845,7.900,15.000,15.000,.,http://www.psc.state.wv.us/scripts/WebDocket/ViewDocument.cfm?CaseActivityID=418684&NotType='WebDocket'  
2014,12803,"Monroe County Elec Coop, Inc",IL,MISO,225,.,.,.,225,0.1,.,.,.,0.1,"3,375",.,.,.,"3,375",1.3,.,.,.,1.3,23,.,.,.,23,0,.,.,.,0,23,.,.,.,23,0,.,.,.,0,15.000,.,.,.,
2014,12825,NorthWestern Energy LLC - (MT),MT,NWMT,"29,541","27,663",.,.,"57,204",31.5,3.8,.,.,35.3,"9,22,614","7,42,895",.,.,"16,65,509",433.7,124.9,.,.,558.6,728,"2,342",.,.,"3,070","3,645","3,566",.,.,"7,211","17,782","42,286",.,.,"60,068","80,378","65,903",.,.,"1,46,281",20.000,20.000,.,.,
2014,12839,City of Montezuma - (IA),IA,MISO,8,19,.,.,27,0.0,0.0,.,.,0.0,92,168,.,.,260,0.0,0.0,.,.,0.0,1,2,.,.,3,2,2,.,.,4,1,2,.,.,3,2,2,.,.,4,11.000,9.000,.,.,
2014,12894,City of Moorhead - (MN),MN,WAUE,219,803,"2,408",.,"3,430",0.1,0.2,0.5,.,0.8,"2,822","10,170","30,509",.,"43,501",0.1,0.2,0.5,.,0.8,28,45,135,.,208,25,40,120,.,185,28,45,135,.,208,25,40,120,.,185,12.900,12.700,12.700,.,
2014,12900,City of Mora - (MN),MN,MISO,117,90,90,0,297,0.0,0.0,0.0,0.0,0.0,"1,002","1,652","1,652",0,"4,306",0.0,0.0,0.0,0.0,0.0,6,6,6,0,18,33,16,16,0,65,6,6,6,0,18,33,16,16,0,65,8.600,18.300,18.300,0.000,www.MNCIPdata.com
2014,13036,Village of Mt. Horeb - (WI),WI,MISO,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,
