Utility Characteristics,,,,,Reporting Year Incremental Annual Savings,,,,,,,,,,Incremental Life Cycle Savings,,,,,,,,,,Reporting Year Incremental Cost,,,,,,,,,,Incremental Life Cycle Costs,,,,,,,,,,Weighted Average Life,,,,
,,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Energy Savings (MWh),,,,,Peak Demand Savings (MW),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,Customer Incentives (Thousand Dollars),,,,,All Other Costs (Thousand Dollars),,,,,(Years),,,,
2017,11251,Loup River Public Power Dist,NE,SWPP,368,"1,755",439,.,"2,561",0.1,0.3,0.1,.,0.5,"5,437","23,252","5,813",.,"34,503",0.1,0.3,0.1,.,0.5,43,151,38,.,232,18,30,21,.,69,43,151,38,.,232,18,30,21,.,69,14.790,13.250,13.250,.,
2017,11256,City of Loveland - (CO),CO,PSCO,"6,546","7,321",.,.,"13,867",0.8,0.9,.,.,1.7,"9,404","79,261",.,.,"88,665",0.8,0.9,.,.,1.7,142,"1,282",.,.,"1,425",434,82,.,.,517,142,"1,282",.,.,"1,425",434,82,.,.,517,1.437,10.826,.,.,
2017,11291,Lumbee River Elec Member Corp,NC,CPLE,"1,140",.,.,.,"1,140",.,.,.,.,.,"20,163",.,.,.,"20,163",.,.,.,.,.,27,.,.,.,27,74,.,.,.,74,27,.,.,.,27,74,.,.,.,74,17.700,.,.,.,
2017,11298,Lyon Rural Electric Coop,IA,SWPP,377,609,.,.,986,0.0,0.1,.,.,0.2,"5,114","3,088",.,.,"8,202",0.0,0.1,.,.,0.2,54,13,.,.,67,19,1,.,.,20,54,13,.,.,67,19,1,.,.,20,18.970,14.440,.,.,
2017,11332,City of Luverne - (MN),MN,SWPP,160,474,579,0,"1,212",0.0,0.1,0.1,0.0,0.1,"1,980","5,695","6,961",0,"14,636",0.0,0.1,0.1,0.0,0.1,12,17,20,0,49,4,6,7,0,16,12,17,20,0,49,4,6,7,0,16,12.400,12.000,12.000,0.000,
2017,11475,City of Madison - (SD),SD,MISO,12,.,.,.,12,1.3,.,.,.,1.3,697,.,.,.,697,1.9,.,.,.,1.9,5,.,.,.,5,0,.,.,.,0,31,.,.,.,31,0,.,.,.,0,10.520,0.000,0.000,0.000,
2017,11501,Magic Valley Electric Coop Inc,TX,ERCO,65,.,.,.,65,.,.,.,.,.,195,.,.,.,195,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,10.000,.,.,.,
2017,11568,Town of Manilla - (IA),IA,MISO,21,19,0,.,40,0.0,0.0,0.0,.,0.0,246,226,0,.,472,0.0,0.0,0.0,.,0.0,1,2,0,.,3,0,1,0,.,1,1,2,0,.,3,0,1,0,.,1,12.000,12.000,12.000,.,
2017,11571,Manitowoc Public Utilities,WI,MISO,295,0,0,0,295,0.1,0.0,0.0,0.0,0.1,295,0,0,0,295,0.1,0.0,0.0,0.0,0.1,13,0,0,0,13,0,0,0,0,0,13,0,0,0,13,0,0,0,0,0,1.000,.,.,.,
2017,11581,City of Manning,IA,SWPP,85,148,97,.,331,0.0,0.0,0.0,.,0.1,"1,680","2,823","1,946",.,"6,450",0.0,0.0,0.0,.,0.1,2,13,7,.,22,1,2,1,.,4,2,13,7,.,22,1,2,1,.,4,19.730,19.050,20.000,.,
2017,11646,City of Marietta - (GA),GA,SOCO,87,.,.,.,87,0.0,.,.,.,0.0,446,.,.,.,446,0.0,.,.,.,0.0,4,.,.,.,4,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,16.890,.,.,.,
2017,11701,City of Marquette - (MI),MI,MISO,879,"1,617",.,.,"2,495",.,.,.,.,.,"10,545","19,400",.,.,"29,945",.,.,.,.,.,171,116,.,.,287,108,219,.,.,327,171,116,.,.,287,108,219,.,.,327,12.000,12.000,.,.,
2017,11713,City of Marshall - (MI),MI,MISO,202,685,174,.,"1,061",0.0,0.1,0.0,.,0.1,"2,020","6,850","1,740",.,"10,610",0.0,0.1,0.0,.,0.1,43,89,22,.,154,4,8,3,.,15,43,89,22,.,154,4,8,3,.,15,10.000,10.000,10.000,.,WWW.CITYOFMARSHALL.COM
2017,11731,City of Marshall - (MN),MN,MISO,339,"2,242",242,0,"2,824",0.3,0.6,0.0,0.0,1.0,"2,833","43,979","2,437",0,"49,249",0.3,0.6,0.0,0.0,1.0,80,207,10,0,297,45,72,4,0,121,80,207,10,0,297,45,72,4,0,121,8.352,19.615,10.059,0.000,
2017,11804,Massachusetts Electric Co,MA,ISNE,"5,22,699","1,87,124","1,14,688",.,"8,24,511",75.6,28.0,17.2,.,120.8,"28,50,713","24,33,481","14,91,488",.,"67,75,682",75.6,28.0,17.2,.,120.8,"1,15,894","51,655","31,660",.,"1,99,209","34,401","14,737","9,032",.,"58,170","1,15,894","51,655","31,660",.,"1,99,209","34,401","14,737","9,032",.,"58,170",5.450,13.000,13.000,.,
2017,11811,Town of Massena - (NY),NY,NYIS,264,418,.,.,682,.,.,.,.,.,"4,938","7,062",.,.,"12,000",.,.,.,.,.,.,7,.,.,7,88,45,.,.,133,5,10,.,.,15,250,250,.,.,500,27.620,8.000,.,.,
2017,11989,McCone Electric Coop Inc,MT,WAUW,94,3,.,.,97,0.1,0.0,.,.,0.1,"1,416",39,.,.,"1,455",0.1,0.0,.,.,0.1,3,0,.,.,3,57,3,.,.,60,3,0,.,.,3,57,3,.,.,60,15.000,15.000,.,.,
2017,12087,McKenzie Electric Coop Inc,ND,SWPP,4,.,.,.,4,.,.,.,.,.,125,.,.,.,125,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,20.000,.,.,.,
2017,12187,City of McMinnville - (OR),OR,BPAT,223,"1,753",198,0,"2,175",.,.,.,.,.,"4,665","20,846","2,379",0,"27,889",.,.,.,.,.,94,404,51,0,550,21,164,19,0,203,94,404,51,0,550,21,164,19,0,203,20.890,11.890,0.850,0.000,
2017,12199,Montana-Dakota Utilities Co,MT,SWPP,0,759,0,0,759,0.0,0.2,0.0,0.0,0.2,0,"7,595",0,0,"7,595",0.0,0.2,0.0,0.0,0.2,0,87,0,0,87,0,6,0,0,6,0,87,0,0,87,0,6,0,0,6,.,10.010,.,.,
2017,12286,Melrose Public Utilities,MN,MISO,121,0,520,.,641,.,.,0.1,.,0.1,"1,511",0,"6,823",.,"8,334",.,.,0.1,.,0.1,8,0,20,.,28,3,0,7,.,10,8,0,20,.,28,3,0,7,.,10,13.000,13.000,13.000,.,
2017,12312,Merced Irrigation District,CA,CISO,11,"1,440",.,.,"1,451",.,.,.,.,.,11,"1,440",.,.,"1,451",.,.,.,.,.,6,101,.,.,107,.,.,.,.,.,6,101,.,.,107,.,.,.,.,.,1.000,1.000,.,.,
2017,12341,MidAmerican Energy Co,IA,MISO,"1,13,818","57,819","1,46,445",.,"3,18,082",33.7,10.6,22.2,.,66.5,"10,83,112","9,70,143","22,71,742",.,"43,24,997",32.0,11.0,22.8,.,65.8,"20,382","8,600","28,117",.,"57,099","6,605","2,942","6,531",.,"16,078","20,382","8,600","28,117",.,"57,099","6,605","2,942","6,531",.,"16,078",9.520,16.780,15.510,.,
2017,12341,MidAmerican Energy Co,IL,MISO,"13,689","6,451","7,730",.,"27,870",4.4,1.0,1.1,.,6.5,"72,945","81,849","1,06,881",.,"2,61,675",3.9,1.0,1.1,.,6.0,"1,888","1,224","2,463",.,"5,575",478,146,404,.,"1,028","1,888","1,224","2,463",.,"5,575",478,146,404,.,"1,028",5.330,12.690,13.830,.,
2017,12341,MidAmerican Energy Co,SD,MISO,214,49,935,.,"1,198",0.1,0.0,0.1,.,0.2,"3,539",738,"14,025",.,"18,302",0.1,0.0,0.1,.,0.2,81,3,19,.,103,14,0,6,.,20,81,3,19,.,103,14,0,6,.,20,16.550,15.000,15.000,.,
2017,12377,Midwest Energy Cooperative,MI,PJM,"2,503","3,763",.,.,"6,266",.,.,.,.,.,"12,514","18,816",.,.,"31,330",.,.,.,.,.,950,413,.,.,"1,363",0,0,.,.,0,950,413,.,.,"1,363",0,0,.,.,0,5.000,5.000,.,.,
2017,12390,Metropolitan Edison Co,PA,PJM,"1,01,315","28,760","27,482",0,"1,57,557",10.5,5.1,3.9,0.0,19.5,"5,32,693","4,13,830","4,01,740",0,"13,48,262",10.5,5.1,3.9,0.0,19.5,"5,029","1,028","1,804",0,"7,861","8,004","1,003","1,168",0,"10,175","5,029","1,028","1,804",0,"7,861","8,004","1,003","1,168",0,"10,175",5.258,14.389,14.618,0.000,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2017,12395,Menard Electric Coop,IL,MISO,325,.,.,.,325,.,.,.,.,.,"4,868",.,.,.,"4,868",.,.,.,.,.,3,.,.,.,3,1,.,.,.,1,3,.,.,.,3,1,.,.,.,1,15.000,.,.,.,
2017,12539,Midwest Electric Member Corp,NE,WACM,58,79,43,0,180,0.0,0.0,0.0,0.0,0.1,870,659,527,0,"2,056",0.0,0.0,0.0,0.0,0.1,22,5,2,0,30,0,0,0,0,0,22,5,2,0,30,0,0,0,0,0,15.000,8.338,30.000,0.000,
2017,12541,City of Milford - (IA),IA,SWPP,14,332,.,.,346,0.0,0.1,.,.,0.1,195,"5,296",.,.,"5,491",0.0,0.1,.,.,0.1,3,24,.,.,27,0,5,.,.,5,3,24,.,.,27,0,5,.,.,5,14.300,15.940,.,.,
2017,12615,City of Milton-Freewater- (OR),OR,BPAT,65,473,83,.,621,1.0,2.0,2.0,.,5.0,"1,365","4,730",83,.,"6,178",1.0,2.0,2.0,.,5.0,15,66,5,.,86,1,1,.,.,2,15,66,5,.,86,1,1,.,.,2,21.000,10.000,1.000,.,
2017,12626,City of Minden - (NE),NE,SWPP,.,140,.,.,140,.,0.0,.,.,0.0,.,"1,537",.,.,"1,537",.,0.0,.,.,0.0,.,11,.,.,11,1,2,.,.,3,.,11,.,.,11,1,2,.,.,3,.,21.950,.,.,nppdenergywise.com
2017,12647,"ALLETE, Inc.",MN,MISO,"10,021","55,477",.,.,"65,498",1.8,5.7,.,.,7.5,"1,60,152","7,19,361",.,.,"8,79,513",1.4,4.7,.,.,6.1,"1,152","2,475",.,.,"3,627","1,464","3,038",.,.,"4,502","1,152","2,475",.,.,"3,627","1,464","3,038",.,.,"4,502",16.000,13.000,.,.,
2017,12660,Village of Minster - (OH),OH,PJM,60,53,9,.,122,0.0,0.0,0.0,.,0.0,322,795,74,.,"1,191",0.0,0.0,0.0,.,0.0,4,4,0,.,8,24,7,1,.,32,4,4,0,.,8,24,7,1,.,32,5.000,15.000,8.000,.,
2017,12685,Entergy Mississippi Inc,MS,MISO,"12,108","14,186",.,.,"26,294",2.5,2.6,.,.,5.1,"1,01,512","2,05,304",.,.,"3,06,816",2.5,2.6,.,.,5.1,"1,863","1,343",.,.,"3,206","1,890","1,600",.,.,"3,491","1,863","1,343",.,.,"3,206","1,890","1,600",.,.,"3,491",17.247,14.473,.,.,http:www.psc.state.ms.us/trinityview.mspsc.html
2017,12686,Mississippi Power Co,MS,SOCO,"7,187","8,318","2,828",0,"18,333",2.8,1.2,0.4,0.0,4.4,"59,379","1,27,346","42,413",0,"2,29,137",2.8,1.2,0.4,0.0,4.4,"1,181",828,91,0,"2,099",695,57,5,0,757,"1,181",828,91,0,"2,099",695,57,5,0,757,8.260,15.310,21.170,0.000,
2017,12692,"Missoula Electric Coop, Inc",MT,BPAT,369,247,454,0,"1,070",0.0,0.0,0.0,0.0,0.0,"9,809","2,551","4,942",0,"17,302",0.0,0.0,0.0,0.0,0.0,95,61,114,0,270,13,8,15,0,36,95,61,114,0,270,13,8,15,0,36,13.498,12.000,5.109,0.000,
2017,12698,KCP&L Greater Missouri Operations Co.,MO,SWPP,"50,313","95,183",0,0,"1,45,496",9.9,16.1,0.0,0.0,26.0,"5,03,996","12,57,519",0,0,"17,61,514",9.9,16.1,0.0,0.0,26.0,"2,782","8,586",0,0,"11,368","3,774","3,590",0,0,"7,364","2,782","8,586",0,0,"11,368","3,774","3,590",0,0,"7,364",10.000,13.200,0.000,0.000,KCPL.com
2017,12745,Modesto Irrigation District,CA,BANC,753,"3,139","7,076",0,"10,967",0.3,0.6,1.0,0.0,1.9,"8,800","41,724","99,990",0,"1,50,514",0.3,0.6,1.0,0.0,1.9,659,504,300,0,"1,462",638,383,366,0,"1,387",659,504,300,0,"1,462",638,383,366,0,"1,387",11.700,13.300,14.100,0.000,
2017,12789,City of Monmouth - (OR),OR,BPAT,306,210,.,.,516,.,.,.,.,.,"6,120","4,200",.,.,"10,320",.,.,.,.,.,138,26,.,.,164,13,13,.,.,25,138,26,.,.,164,13,13,.,.,25,20.000,20.000,.,.,www.ci.monmouth.or.us
2017,12796,Monongahela Power Co,WV,PJM,"22,449","6,087",0,0,"28,536",2.6,1.0,0.0,0.0,3.6,"1,70,457","73,211",0,0,"2,43,668",2.6,1.0,0.0,0.0,3.6,"2,062",254,0,0,"2,316",944,511,0,0,"1,455","2,062",254,0,0,"2,316",944,511,0,0,"1,455",7.593,12.392,11.506,0.000,http://www.psc.state.wv.us/scripts/WebDocket/ViewDocument.cfm?CaseActivityID=490887&NotType='WebDocket'    
2017,12803,"Monroe County Elec Coop, Inc",IL,MISO,235,.,.,.,235,0.1,.,.,.,0.1,"3,525",.,.,.,"3,525",0.1,.,.,.,0.1,24,.,.,.,24,.,.,.,.,.,24,.,.,.,24,.,.,.,.,.,15.000,.,.,.,
2017,12825,NorthWestern Energy LLC - (MT),MT,NWMT,"28,703","36,710",.,.,"65,413",.,.,.,.,.,"4,18,652","5,46,396",.,.,"9,65,048",.,.,.,.,.,938,"3,754",.,.,"4,692","4,085","2,892",.,.,"6,977",938,"3,754",.,.,"4,692","4,085","2,892",.,.,"6,977",15.000,15.000,.,.,http://psc.mt.gov/For-Regulated-Utilities/Reports?folderId=55204&view=gridview&pageSize=2147483647   
2017,12839,City of Montezuma - (IA),IA,MISO,8,16,.,.,24,0.0,0.0,.,.,0.0,105,294,.,.,399,0.0,0.0,.,.,0.0,1,1,.,.,2,1,2,.,.,3,1,1,.,.,2,1,2,.,.,3,13.830,18.480,.,.,
2017,12894,City of Moorhead - (MN),MN,SWPP,357,784,"4,114",.,"5,254",0.1,0.2,1.0,.,1.3,"5,371","9,619","50,499",.,"65,488",0.1,0.2,1.0,.,1.3,48,57,300,.,405,16,19,99,.,134,48,57,300,.,405,16,19,99,.,134,15.000,12.300,12.300,.,
2017,12900,City of Mora - (MN),MN,MISO,164,380,380,0,924,0.0,0.0,0.0,0.0,0.1,"1,265","6,000","6,000",0,"13,264",0.0,0.0,0.0,0.0,0.1,27,27,27,0,81,33,19,19,0,71,27,27,27,0,81,33,19,19,0,71,7.700,15.800,15.180,0.000,www.MNCIPdata.com
2017,13038,City of Mt Pleasant - (IA),IA,MISO,39,"1,401",.,.,"1,440",0.0,0.2,.,.,0.3,825,"19,428",.,.,"20,253",0.0,0.2,.,.,0.3,10,24,.,.,34,8,133,.,.,140,10,24,.,.,34,8,133,.,.,140,21.130,13.860,.,.,cityofmountpleasantiowa.org
2017,13058,"Mountain View Elec Assn, Inc",CO,WACM,642,662,.,.,"1,303",1.1,0.3,.,.,1.4,"9,625","9,928",.,.,"19,553",1.1,0.3,.,.,1.4,116,59,.,.,174,18,19,.,.,37,116,59,.,.,174,18,19,.,.,37,15.000,15.000,15.000,.,
2017,13143,Board of Water Electric & Communications,IA,MISO,364,"1,362","6,457",.,"8,184",.,0.2,0.1,.,0.3,"5,350","15,946","1,44,391",.,"1,65,686",.,0.1,0.1,.,0.3,54,53,84,.,191,53,19,15,.,86,54,53,84,.,191,53,19,15,.,86,11.654,10.930,18.718,.,
2017,13214,The Narragansett Electric Co,RI,ISNE,"1,27,639","79,245","48,569",.,"2,55,453",15.3,10.7,6.6,.,32.5,"9,24,782","10,38,587","6,36,553",.,"25,99,922",15.3,10.7,6.6,.,32.5,"30,938","21,996","13,481",.,"66,415","9,402","4,994","3,060",.,"17,456","30,938","21,996","13,481",.,"66,415","9,402","4,994","3,060",.,"17,456",7.245,13.106,13.106,.,
2017,13337,Nebraska Public Power District,NE,SWPP,564,"7,295","10,554",0,"18,413",0.2,1.2,1.3,0.0,2.7,"9,104","80,775","1,32,241",0,"2,22,120",0.2,1.2,1.3,0.0,2.7,79,518,252,0,850,36,73,27,0,136,79,518,252,0,850,36,73,27,0,136,16.130,11.070,12.530,0.000,
2017,13407,Nevada Power Co,NV,NEVP,"19,343","1,47,718",0,.,"1,67,061",8.4,18.5,0.0,.,26.9,"1,81,334","17,35,608",0,.,"19,16,942",8.4,18.5,0.0,.,26.9,0,0,0,.,0,"8,636","12,419",91,.,"21,145",0,0,0,.,0,"8,636","12,419",91,.,"21,145",9.400,11.700,0.000,0.000,http://puc.nv.gov/utilities/electric
2017,13441,New Hampshire Elec Coop Inc,NH,ISNE,"1,694","2,167",.,.,"3,861",.,.,.,.,.,"16,661","28,496",.,.,"45,157",.,.,.,.,.,522,434,.,.,956,348,235,.,.,583,522,434,.,.,956,348,235,.,.,583,9.830,11.690,.,.,https://www.puc.nh.gov/Electric/coreenergyefficiencyprograms.htm
2017,13478,"Entergy New Orleans, LLC",LA,MISO,"9,415","17,739",.,.,"27,154",2.3,2.4,.,.,4.8,"1,43,342","2,57,580",.,.,"4,00,922",2.3,2.4,.,.,4.8,"1,439","1,577",.,.,"3,016","2,163","2,293",.,.,"4,456","1,439","1,577",.,.,"3,016","2,163","2,293",.,.,"4,456",15.220,14.520,.,.,www.entergy-neworleans.com/energyefficiency
2017,13480,New Prague Utilities Comm,MN,MISO,252,400,400,.,"1,052",0.0,0.0,0.0,.,0.1,"1,665","6,320","6,320",.,"14,304",0.0,0.0,0.0,.,0.1,30,66,66,.,162,32,29,29,.,90,30,66,66,.,162,32,29,29,.,90,6.600,15.800,15.800,.,
2017,13488,New Ulm Public Utilities Comm,MN,MISO,212,787,531,0,"1,530",0.4,0.1,0.1,0.0,0.6,"2,366","15,678","10,637",0,"28,681",0.4,0.1,0.1,0.0,0.6,64,67,8,0,139,18,14,1,0,33,64,67,8,0,139,18,14,1,0,33,12.280,19.890,20.000,0.000,
2017,13511,New York State Elec & Gas Corp,NY,NYIS,"5,598","61,134",.,.,"66,733",0.5,14.5,.,.,15.0,"43,728","6,01,709",.,.,"6,45,437",0.6,16.1,.,.,16.7,"1,236","10,110",.,.,"11,345",162,"1,355",.,.,"1,517","1,236","10,110",.,.,"11,345",162,"1,355",.,.,"1,517",15.000,15.000,.,.,
2017,13573,Niagara Mohawk Power Corp.,NY,NYIS,"1,15,023","96,171","58,943",.,"2,70,137",3.0,17.7,10.8,.,31.5,"2,06,077","9,06,103","5,55,353",.,"16,67,533",3.0,17.7,10.8,.,31.5,"9,511","14,143","8,668",.,"32,322","2,238","4,010","2,457",.,"8,705","9,511","14,143","8,668",.,"32,322","2,238","4,010","2,457",.,"8,705",1.791,9.421,9.421,.,
2017,13604,City of Niles - (MI),MI,PJM,389,"1,013",.,.,"1,402",.,.,.,.,.,"5,568","13,624",.,.,"19,192",.,.,.,.,.,49,52,.,.,101,31,46,.,.,77,49,52,.,.,101,31,46,.,.,77,14.320,13.450,.,.,
2017,13630,North Carolina Mun Power Agny #1,NC,DUK,641,"2,150",235,.,"3,026",0.1,1.4,0.3,.,1.8,"5,874","20,766","3,044",.,"29,684",0.1,1.2,0.2,.,1.6,86,307,29,.,422,126,95,29,.,250,86,307,29,.,422,126,95,29,.,250,9.170,9.660,12.960,.,
2017,13664,Norris Public Power District,NE,SWPP,491,"1,331",300,0,"2,122",0.1,0.2,0.0,0.0,0.3,"9,139","14,533","4,319",0,"27,991",0.1,0.2,0.0,0.0,0.3,73,81,24,0,178,12,24,9,0,45,73,81,24,0,178,12,24,9,0,45,18.610,10.920,14.400,.,
2017,13676,"North Arkansas Elec Coop, Inc",AR,MISO,365,.,.,.,365,0.3,.,.,.,0.3,"1,752",.,.,.,"1,752",0.3,.,.,.,0.3,.,.,.,.,.,15,.,.,.,15,.,.,.,.,.,66,.,.,.,66,10.000,.,.,.,
2017,13687,North Carolina Eastern M P A,NC,CPLE,943,162,0,0,"1,105",0.3,0.5,0.0,0.0,0.9,"7,811",486,0,0,"8,297",0.3,0.3,0.0,0.0,0.6,20,0,0,0,20,158,108,0,0,266,20,0,0,0,20,158,108,0,0,266,8.280,3.000,0.000,0.000,
2017,13698,North Central Public Pwr Dist,NE,SWPP,22,199,148,.,369,0.0,0.0,0.0,.,0.1,402,"2,194","1,626",.,"4,222",0.0,0.0,0.0,.,0.1,3,10,7,.,20,3,6,2,.,11,3,10,7,.,20,3,6,2,.,11,18.480,11.000,11.000,.,www.ncppd.com
2017,13725,City of North Platte,NE,SWPP,6,"1,260",0,0,"1,266",0.0,0.2,0.0,0.0,0.2,85,"13,856",0,0,"13,941",0.0,0.2,0.0,0.0,0.2,1,70,0,0,71,3,7,0,0,10,1,70,0,0,71,3,7,0,0,10,13.400,11.000,0.000,24.400,
2017,13731,"North Star Electric Coop, Inc",MN,MISO,548,332,.,.,880,.,.,.,.,.,"6,678","3,863",.,.,"10,541",.,.,.,.,.,65,11,.,.,76,.,.,.,.,.,65,11,.,.,76,.,.,.,.,.,13.260,12.010,.,.,
2017,13739,Northeast Power,NE,SWPP,33,256,.,.,289,.,.,.,.,.,497,"2,811",.,.,"3,308",.,.,.,.,.,5,15,.,.,20,3,8,.,.,11,5,15,.,.,20,3,8,.,.,11,15.000,22.000,.,.,
2017,13756,Northern Indiana Pub Serv Co,IN,MISO,"50,200","71,908",.,.,"1,22,108",35.0,18.0,.,.,53.0,"4,21,034","9,85,210",.,.,"14,06,244",4.0,13.0,.,.,17.0,"2,667","5,505",.,.,"8,172","4,097","2,089",.,.,"6,186","2,667","5,505",.,.,"8,172","4,097","2,089",.,.,"6,186",8.387,13.700,.,.,
2017,13780,Northern States Power Co - Wisconsin,WI,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,722,595,.,.,"1,317",832,471,.,.,"1,303",722,595,.,.,"1,317",832,471,.,.,"1,303",.,.,.,.,
2017,13781,Northern States Power Co - Minnesota,MN,MISO,"1,78,828","3,71,759","60,876",.,"6,11,463",140.0,86.0,81.0,.,307.0,"12,38,926","57,06,962","10,49,178",.,"79,95,066",140.0,86.0,81.0,.,307.0,"12,028","40,912","5,322",.,"58,262","11,679","26,148","3,141",.,"40,968","12,028","40,912","5,322",.,"58,262","11,679","26,148","3,141",.,"40,968",6.928,15.351,17.235,.,
2017,13781,Northern States Power Co - Minnesota,SD,MISO,"2,602","3,136",.,.,"5,738",2.2,0.8,.,.,3.0,"15,499","58,948",.,.,"74,447",2.2,0.8,.,.,3.0,96,372,.,.,468,53,54,.,.,108,96,372,.,.,468,53,54,.,.,108,5.957,18.797,.,.,
2017,13788,Northern Wasco County PUD,OR,BPAT,789,416,137,.,"1,342",0.2,0.1,0.0,.,0.3,"15,780","8,320","2,055",.,"26,155",0.2,0.1,0.0,.,0.3,653,69,34,.,756,150,16,8,.,173,653,69,34,.,756,150,16,8,.,173,20.000,20.000,15.000,.,
2017,13798,Northwest Iowa Power Coop,IA,SWPP,"4,148",653,0,0,"4,801",1.3,0.1,0.0,0.0,1.4,"58,346","11,216",0,0,"69,562",1.4,0.2,0.0,0.0,1.6,797,173,0,0,970,398,87,0,0,485,797,173,0,0,970,398,87,0,0,485,15.000,15.000,0.000,0.000,
2017,13838,"Northfork Electric Coop, Inc",OK,SWPP,0,0,.,.,0,0.0,0.0,.,.,0.0,9,3,.,.,12,0.0,0.0,.,.,0.0,4,12,.,.,16,1,1,.,.,1,4,12,.,.,16,1,1,.,.,1,30.000,5.500,.,.,
2017,13839,City of Norwood - (MA),MA,ISNE,0,208,307,0,515,0.0,0.1,0.1,0.0,0.2,0,"1,823","2,735",0,"4,558",0.0,0.1,0.1,0.0,0.2,0,69,103,0,172,0,6,9,0,15,.,688,"1,032",.,"1,720",.,60,91,.,151,10.000,10.000,10.000,10.000,
2017,13936,Oakdale Electric Coop,WI,MISO,509,361,646,.,"1,516",0.1,0.1,0.1,.,0.3,"7,263","5,137","9,188",.,"21,588",0.1,0.1,0.1,.,0.3,41,12,23,.,76,38,4,0,.,42,41,12,23,.,76,38,4,0,.,42,14.270,14.230,14.222,.,
2017,13949,City of Oberlin - (OH),OH,PJM,151,183,.,.,334,0.0,0.0,.,.,0.0,745,"2,414",.,.,"3,159",0.0,0.0,.,.,0.0,9,9,.,.,18,61,26,.,.,87,9,9,.,.,18,61,26,.,.,87,5.000,13.000,.,.,
2017,13998,Ohio Edison Co,OH,PJM,"1,84,831","91,009","45,443",0,"3,21,283",33.1,14.5,6.1,0.0,53.7,"22,25,259","10,26,938","5,29,637",0,"37,81,834",33.1,14.5,6.1,0.0,53.7,"8,314","4,387","2,764",0,"15,465","6,278","2,552","1,643",0,"10,473","8,314","4,387","2,764",0,"15,465","6,278","2,552","1,643",0,"10,473",12.039,11.284,11.655,0.000,
2017,14006,Ohio Power Co,OH,PJM,"2,15,755","3,01,484","16,201",.,"5,33,440",36.1,43.3,2.3,.,81.7,"23,73,305","36,17,813","1,94,412",.,"61,85,530",36.1,43.3,2.3,.,81.7,"15,450","17,667",949,.,"34,066","12,761","12,197",655,.,"25,613","15,450","17,667",949,.,"34,066","12,761","12,197",655,.,"25,613",11.000,12.000,12.000,.,
2017,14012,"Ohop Mutual Light Company, Inc",WA,BPAT,333,26,.,.,359,0.0,0.0,.,.,0.0,"2,919",308,.,.,"3,227",0.3,0.0,.,.,0.4,22,2,.,.,24,.,.,.,.,.,22,2,.,.,24,.,.,.,.,.,12.000,8.760,0.000,0.000,
2017,14063,Oklahoma Gas & Electric Co,AR,SWPP,"8,100","12,745",.,.,"20,845",2.0,2.0,.,.,4.0,"1,22,996","1,88,902",.,.,"3,11,898",1.0,2.0,.,.,3.0,"2,401","1,922",.,.,"4,323",800,"1,276",.,.,"2,076","2,401","1,922",.,.,"4,323",800,"1,276",.,.,"2,076",12.000,10.000,.,.,
2017,14063,Oklahoma Gas & Electric Co,OK,SWPP,"59,987","36,512","36,512",.,"1,33,011",16.0,7.0,7.0,.,30.0,"7,32,286","4,61,462","4,61,462",.,"16,55,210",14.0,6.0,6.0,.,26.0,"20,345","4,100","4,100",.,"28,545","13,751","4,892","4,892",.,"23,535","20,345","4,100","4,100",.,"28,545","13,751","4,892","4,892",.,"23,535",13.784,11.948,11.948,.,
2017,14109,"Oregon Trail El Cons Coop, Inc",OR,BPAT,135,"3,343",268,.,"3,746",0.1,2.3,0.0,.,2.5,"4,648","37,097","3,219",.,"44,964",0.1,2.3,0.0,.,2.5,41,649,16,.,706,.,.,.,.,.,41,649,16,.,706,.,.,.,.,.,34.370,11.620,12.000,.,
2017,14127,Omaha Public Power District,NE,SWPP,"1,981","29,206",.,.,"31,187",2.5,5.0,.,.,7.5,"24,884","3,79,106",.,.,"4,03,990",2.5,5.0,.,.,7.5,"1,026","1,533",.,.,"2,559",514,546,.,.,"1,060","1,026","1,533",.,.,"2,559",514,546,.,.,"1,060",11.270,12.980,.,.,
2017,14132,City of Onawa - (IA),IA,MISO,255,118,0,0,373,0.0,0.0,0.0,0.0,0.1,"3,664","2,346",0,0,"6,010",0.0,0.0,0.0,0.0,0.1,4,6,0,0,10,2,4,0,0,6,4,6,0,0,10,2,4,0,0,6,14.360,19.910,0.000,0.000,
